"","fulltag_clean","grp","julian","present","grpsize","mom_in_grp","fem_sibs_in_grp","same_cohort_count","no_ewes","no_rams","no_lambs","focal_animal_age","focal_lamb_status","choice_set","year_in","animal_day","grp_day"
"36","AL","25",14,0,10,0,6,1,8,2,0,10,0,4,1985,"AL_14","25_14"
"37","AL","26",14,0,1,0,1,0,1,0,0,10,0,4,1985,"AL_14","26_14"
"38","AL","27",14,1,3,0,1,1,3,0,0,10,0,4,1985,"AL_14","27_14"
"39","AL","unobs",14,0,18,1,11,2,8,11,0,10,0,4,1985,"AL_14","unobs_14"
"40","BLONDY","10",0,0,1,0,0,0,0,1,0,2,0,5,1985,"BLONDY_0","10_0"
"41","BLONDY","11",0,0,8,0,2,0,8,0,0,2,0,5,1985,"BLONDY_0","11_0"
"42","BLONDY","12",0,0,10,0,5,0,6,4,0,2,0,5,1985,"BLONDY_0","12_0"
"43","BLONDY","13",0,0,2,0,0,0,2,0,0,2,0,5,1985,"BLONDY_0","13_0"
"44","BLONDY","14",0,0,3,0,1,0,3,0,0,2,0,5,1985,"BLONDY_0","14_0"
"45","BLONDY","6",0,1,5,0,4,2,4,1,0,2,0,5,1985,"BLONDY_0","6_0"
"46","BLONDY","7",0,0,1,0,1,0,1,0,0,2,0,5,1985,"BLONDY_0","7_0"
"47","BLONDY","8",0,0,8,0,6,2,8,0,0,2,0,5,1985,"BLONDY_0","8_0"
"48","BLONDY","9",0,0,2,0,0,0,2,0,0,2,0,5,1985,"BLONDY_0","9_0"
"49","BLONDY","unobs",0,0,13,1,11,4,3,11,0,2,0,5,1985,"BLONDY_0","unobs_0"
"50","BLONDY","1",2,0,3,0,3,0,3,0,0,2,0,6,1985,"BLONDY_2","1_2"
"51","BLONDY","2",2,0,3,0,2,0,2,1,0,2,0,6,1985,"BLONDY_2","2_2"
"52","BLONDY","3",2,1,11,0,7,4,10,1,0,2,0,6,1985,"BLONDY_2","3_2"
"53","BLONDY","4",2,0,15,0,6,0,13,2,0,2,0,6,1985,"BLONDY_2","4_2"
"54","BLONDY","5",2,0,6,0,2,0,3,3,0,2,0,6,1985,"BLONDY_2","5_2"
"55","BLONDY","unobs",2,0,11,1,10,4,2,10,0,2,0,6,1985,"BLONDY_2","unobs_2"
"56","BLONDY","10",8,0,1,0,1,0,1,0,0,2,0,7,1985,"BLONDY_8","10_8"
"57","BLONDY","11",8,0,6,0,2,0,5,1,0,2,0,7,1985,"BLONDY_8","11_8"
"58","BLONDY","12",8,0,1,0,1,0,0,1,0,2,0,7,1985,"BLONDY_8","12_8"
"59","BLONDY","13",8,0,3,0,2,0,3,0,0,2,0,7,1985,"BLONDY_8","13_8"
"60","BLONDY","14",8,0,1,0,1,0,1,0,0,2,0,7,1985,"BLONDY_8","14_8"
"61","BLONDY","15",8,0,7,0,4,1,5,2,0,2,0,7,1985,"BLONDY_8","15_8"
"62","BLONDY","16",8,0,2,0,1,0,2,0,0,2,0,7,1985,"BLONDY_8","16_8"
"63","BLONDY","6",8,0,3,0,2,2,3,0,0,2,0,7,1985,"BLONDY_8","6_8"
"64","BLONDY","7",8,1,5,0,3,1,5,0,0,2,0,7,1985,"BLONDY_8","7_8"
"65","BLONDY","8",8,0,2,0,1,0,2,0,0,2,0,7,1985,"BLONDY_8","8_8"
"66","BLONDY","9",8,0,2,0,0,0,0,2,0,2,0,7,1985,"BLONDY_8","9_8"
"67","BLONDY","unobs",8,0,17,1,12,4,7,11,0,2,0,7,1985,"BLONDY_8","unobs_8"
"68","BLONDY","17",14,0,4,0,2,0,4,0,0,2,0,8,1985,"BLONDY_14","17_14"
"69","BLONDY","18",14,0,1,0,1,0,1,0,0,2,0,8,1985,"BLONDY_14","18_14"
"70","BLONDY","19",14,0,4,0,2,0,3,1,0,2,0,8,1985,"BLONDY_14","19_14"
"71","BLONDY","20",14,0,6,0,2,0,3,3,0,2,0,8,1985,"BLONDY_14","20_14"
"72","BLONDY","21",14,0,4,0,2,1,3,1,0,2,0,8,1985,"BLONDY_14","21_14"
"73","BLONDY","22",14,1,7,0,2,1,6,1,0,2,0,8,1985,"BLONDY_14","22_14"
"74","BLONDY","23",14,0,2,0,0,0,2,0,0,2,0,8,1985,"BLONDY_14","23_14"
"75","BLONDY","25",14,0,10,0,6,1,8,2,0,2,0,8,1985,"BLONDY_14","25_14"
"76","BLONDY","26",14,0,1,0,1,0,1,0,0,2,0,8,1985,"BLONDY_14","26_14"
"77","BLONDY","27",14,0,3,0,1,0,3,0,0,2,0,8,1985,"BLONDY_14","27_14"
"78","BLONDY","unobs",14,0,18,1,11,5,8,11,0,2,0,8,1985,"BLONDY_14","unobs_14"
"79","BRACKEN","10",0,0,1,0,0,1,0,1,0,4,0,9,1985,"BRACKEN_0","10_0"
"80","BRACKEN","11",0,1,8,0,3,3,8,0,0,4,0,9,1985,"BRACKEN_0","11_0"
"81","BRACKEN","12",0,0,10,1,0,3,6,4,0,4,0,9,1985,"BRACKEN_0","12_0"
"82","BRACKEN","13",0,0,2,0,1,1,2,0,0,4,0,9,1985,"BRACKEN_0","13_0"
"83","BRACKEN","14",0,0,3,0,1,1,3,0,0,4,0,9,1985,"BRACKEN_0","14_0"
"84","BRACKEN","6",0,0,5,0,0,1,4,1,0,4,0,9,1985,"BRACKEN_0","6_0"
"85","BRACKEN","7",0,0,1,0,0,0,1,0,0,4,0,9,1985,"BRACKEN_0","7_0"
"86","BRACKEN","8",0,0,8,0,0,0,8,0,0,4,0,9,1985,"BRACKEN_0","8_0"
"87","BRACKEN","9",0,0,2,0,1,1,2,0,0,4,0,9,1985,"BRACKEN_0","9_0"
"88","BRACKEN","unobs",0,0,13,0,-4,2,3,11,0,4,0,9,1985,"BRACKEN_0","unobs_0"
"89","BRACKEN","1",2,0,3,0,0,0,3,0,0,4,0,10,1985,"BRACKEN_2","1_2"
"90","BRACKEN","2",2,0,3,0,0,1,2,1,0,4,0,10,1985,"BRACKEN_2","2_2"
"91","BRACKEN","3",2,0,11,0,1,1,10,1,0,4,0,10,1985,"BRACKEN_2","3_2"
"92","BRACKEN","4",2,1,15,1,3,5,13,2,0,4,0,10,1985,"BRACKEN_2","4_2"
"93","BRACKEN","5",2,0,6,0,0,3,3,3,0,4,0,10,1985,"BRACKEN_2","5_2"
"94","BRACKEN","unobs",2,0,11,0,-2,1,2,10,0,4,0,10,1985,"BRACKEN_2","unobs_2"
"95","BRACKEN","10",8,0,1,0,0,0,1,0,0,4,0,11,1985,"BRACKEN_8","10_8"
"96","BRACKEN","11",8,0,6,0,1,2,5,1,0,4,0,11,1985,"BRACKEN_8","11_8"
"97","BRACKEN","12",8,0,1,0,0,0,0,1,0,4,0,11,1985,"BRACKEN_8","12_8"
"98","BRACKEN","13",8,0,3,0,0,1,3,0,0,4,0,11,1985,"BRACKEN_8","13_8"
"99","BRACKEN","14",8,0,1,0,0,0,1,0,0,4,0,11,1985,"BRACKEN_8","14_8"
"100","BRACKEN","15",8,0,7,0,1,2,5,2,0,4,0,11,1985,"BRACKEN_8","15_8"
"101","BRACKEN","16",8,1,2,0,1,1,2,0,0,4,0,11,1985,"BRACKEN_8","16_8"
"102","BRACKEN","6",8,0,3,0,0,0,3,0,0,4,0,11,1985,"BRACKEN_8","6_8"
"103","BRACKEN","7",8,0,5,1,1,0,5,0,0,4,0,11,1985,"BRACKEN_8","7_8"
"104","BRACKEN","8",8,0,2,0,0,0,2,0,0,4,0,11,1985,"BRACKEN_8","8_8"
"105","BRACKEN","9",8,0,2,0,0,2,0,2,0,4,0,11,1985,"BRACKEN_8","9_8"
"106","BRACKEN","unobs",8,0,17,0,-2,3,7,11,0,4,0,11,1985,"BRACKEN_8","unobs_8"
"107","BRIE","10",0,0,1,0,0,0,0,1,0,5,0,12,1985,"BRIE_0","10_0"
"108","BRIE","11",0,0,8,0,0,1,8,0,0,5,0,12,1985,"BRIE_0","11_0"
"109","BRIE","12",0,0,10,0,1,2,6,4,0,5,0,12,1985,"BRIE_0","12_0"
"110","BRIE","13",0,0,2,0,0,0,2,0,0,5,0,12,1985,"BRIE_0","13_0"
"111","BRIE","14",0,0,3,0,0,0,3,0,0,5,0,12,1985,"BRIE_0","14_0"
"112","BRIE","6",0,0,5,0,0,0,4,1,0,5,0,12,1985,"BRIE_0","6_0"
"113","BRIE","7",0,0,1,0,0,0,1,0,0,5,0,12,1985,"BRIE_0","7_0"
"114","BRIE","8",0,1,8,0,1,2,8,0,0,5,0,12,1985,"BRIE_0","8_0"
"115","BRIE","9",0,0,2,0,0,0,2,0,0,5,0,12,1985,"BRIE_0","9_0"
"116","BRIE","unobs",0,0,13,1,0,0,3,11,0,5,0,12,1985,"BRIE_0","unobs_0"
"117","BRIE","1",2,0,3,0,0,0,3,0,0,5,0,13,1985,"BRIE_2","1_2"
"118","BRIE","2",2,0,3,0,0,0,2,1,0,5,0,13,1985,"BRIE_2","2_2"
"119","BRIE","3",2,1,11,0,1,2,10,1,0,5,0,13,1985,"BRIE_2","3_2"
"120","BRIE","4",2,0,15,0,1,2,13,2,0,5,0,13,1985,"BRIE_2","4_2"
"121","BRIE","5",2,0,6,0,0,1,3,3,0,5,0,13,1985,"BRIE_2","5_2"
"122","BRIE","unobs",2,0,11,1,0,0,2,10,0,5,0,13,1985,"BRIE_2","unobs_2"
"123","BRIE","10",8,0,1,0,0,0,1,0,0,5,0,14,1985,"BRIE_8","10_8"
"124","BRIE","11",8,0,6,0,1,1,5,1,0,5,0,14,1985,"BRIE_8","11_8"
"125","BRIE","12",8,0,1,0,0,0,0,1,0,5,0,14,1985,"BRIE_8","12_8"
"126","BRIE","13",8,0,3,0,0,0,3,0,0,5,0,14,1985,"BRIE_8","13_8"
"127","BRIE","14",8,0,1,0,0,0,1,0,0,5,0,14,1985,"BRIE_8","14_8"
"128","BRIE","15",8,0,7,0,0,0,5,2,0,5,0,14,1985,"BRIE_8","15_8"
"129","BRIE","16",8,0,2,0,0,0,2,0,0,5,0,14,1985,"BRIE_8","16_8"
"130","BRIE","6",8,0,3,0,0,1,3,0,0,5,0,14,1985,"BRIE_8","6_8"
"131","BRIE","7",8,1,5,0,1,1,5,0,0,5,0,14,1985,"BRIE_8","7_8"
"132","BRIE","8",8,0,2,0,0,1,2,0,0,5,0,14,1985,"BRIE_8","8_8"
"133","BRIE","9",8,0,2,0,0,0,0,2,0,5,0,14,1985,"BRIE_8","9_8"
"134","BRIE","unobs",8,0,17,1,0,1,7,11,0,5,0,14,1985,"BRIE_8","unobs_8"
"135","BRIE","17",14,1,4,0,1,1,4,0,0,5,0,15,1985,"BRIE_14","17_14"
"136","BRIE","18",14,0,1,0,0,0,1,0,0,5,0,15,1985,"BRIE_14","18_14"
"137","BRIE","19",14,0,4,0,0,1,3,1,0,5,0,15,1985,"BRIE_14","19_14"
"138","BRIE","20",14,0,6,0,0,1,3,3,0,5,0,15,1985,"BRIE_14","20_14"
"139","BRIE","21",14,0,4,0,0,0,3,1,0,5,0,15,1985,"BRIE_14","21_14"
"140","BRIE","22",14,0,7,0,0,0,6,1,0,5,0,15,1985,"BRIE_14","22_14"
"141","BRIE","23",14,0,2,0,0,1,2,0,0,5,0,15,1985,"BRIE_14","23_14"
"142","BRIE","25",14,0,10,0,1,2,8,2,0,5,0,15,1985,"BRIE_14","25_14"
"143","BRIE","26",14,0,1,0,0,0,1,0,0,5,0,15,1985,"BRIE_14","26_14"
"144","BRIE","27",14,0,3,0,1,1,3,0,0,5,0,15,1985,"BRIE_14","27_14"
"145","BRIE","unobs",14,0,18,1,-1,0,8,11,0,5,0,15,1985,"BRIE_14","unobs_14"
"146","BRIE","17",14,0,4,0,1,1,4,0,0,5,0,16,1985,"BRIE_14","17_14"
"147","BRIE","18",14,0,1,0,0,0,1,0,0,5,0,16,1985,"BRIE_14","18_14"
"148","BRIE","19",14,0,4,0,0,1,3,1,0,5,0,16,1985,"BRIE_14","19_14"
"149","BRIE","20",14,0,6,0,0,1,3,3,0,5,0,16,1985,"BRIE_14","20_14"
"150","BRIE","21",14,0,4,0,0,0,3,1,0,5,0,16,1985,"BRIE_14","21_14"
"151","BRIE","22",14,0,7,0,0,0,6,1,0,5,0,16,1985,"BRIE_14","22_14"
"152","BRIE","23",14,0,2,0,0,1,2,0,0,5,0,16,1985,"BRIE_14","23_14"
"153","BRIE","25",14,1,10,0,1,2,8,2,0,5,0,16,1985,"BRIE_14","25_14"
"154","BRIE","26",14,0,1,0,0,0,1,0,0,5,0,16,1985,"BRIE_14","26_14"
"155","BRIE","27",14,0,3,0,1,1,3,0,0,5,0,16,1985,"BRIE_14","27_14"
"156","BRIE","unobs",14,0,18,1,-1,0,8,11,0,5,0,16,1985,"BRIE_14","unobs_14"
"157","BRIG","10",0,0,1,0,0,0,0,1,0,5,0,17,1985,"BRIG_0","10_0"
"158","BRIG","11",0,0,8,0,2,1,8,0,0,5,0,17,1985,"BRIG_0","11_0"
"159","BRIG","12",0,1,10,0,1,2,6,4,0,5,0,17,1985,"BRIG_0","12_0"
"160","BRIG","13",0,0,2,0,2,0,2,0,0,5,0,17,1985,"BRIG_0","13_0"
"161","BRIG","14",0,0,3,0,2,0,3,0,0,5,0,17,1985,"BRIG_0","14_0"
"162","BRIG","6",0,0,5,0,0,0,4,1,0,5,0,17,1985,"BRIG_0","6_0"
"163","BRIG","7",0,0,1,0,0,0,1,0,0,5,0,17,1985,"BRIG_0","7_0"
"164","BRIG","8",0,0,8,1,0,2,8,0,0,5,0,17,1985,"BRIG_0","8_0"
"165","BRIG","9",0,0,2,0,2,0,2,0,0,5,0,17,1985,"BRIG_0","9_0"
"166","BRIG","unobs",0,0,13,0,-6,0,3,11,0,5,0,17,1985,"BRIG_0","unobs_0"
"167","BRIG","1",2,0,3,0,0,0,3,0,0,5,0,18,1985,"BRIG_2","1_2"
"168","BRIG","2",2,0,3,1,0,0,2,1,0,5,0,18,1985,"BRIG_2","2_2"
"169","BRIG","3",2,0,11,0,2,2,10,1,0,5,0,18,1985,"BRIG_2","3_2"
"170","BRIG","4",2,1,15,0,3,2,13,2,0,5,0,18,1985,"BRIG_2","4_2"
"171","BRIG","5",2,0,6,0,0,1,3,3,0,5,0,18,1985,"BRIG_2","5_2"
"172","BRIG","unobs",2,0,11,0,-2,0,2,10,0,5,0,18,1985,"BRIG_2","unobs_2"
"173","BRIG","10",8,0,1,0,0,0,1,0,0,5,0,19,1985,"BRIG_8","10_8"
"174","BRIG","11",8,0,6,0,1,1,5,1,0,5,0,19,1985,"BRIG_8","11_8"
"175","BRIG","12",8,0,1,0,0,0,0,1,0,5,0,19,1985,"BRIG_8","12_8"
"176","BRIG","13",8,0,3,0,0,0,3,0,0,5,0,19,1985,"BRIG_8","13_8"
"177","BRIG","14",8,0,1,1,0,0,1,0,0,5,0,19,1985,"BRIG_8","14_8"
"178","BRIG","15",8,0,7,0,1,0,5,2,0,5,0,19,1985,"BRIG_8","15_8"
"179","BRIG","16",8,0,2,0,0,0,2,0,0,5,0,19,1985,"BRIG_8","16_8"
"180","BRIG","6",8,0,3,0,0,1,3,0,0,5,0,19,1985,"BRIG_8","6_8"
"181","BRIG","7",8,0,5,0,1,1,5,0,0,5,0,19,1985,"BRIG_8","7_8"
"182","BRIG","8",8,1,2,0,1,1,2,0,0,5,0,19,1985,"BRIG_8","8_8"
"183","BRIG","9",8,0,2,0,0,0,0,2,0,5,0,19,1985,"BRIG_8","9_8"
"184","BRIG","unobs",8,0,17,0,-1,1,7,11,0,5,0,19,1985,"BRIG_8","unobs_8"
"185","BRIG","17",14,0,4,0,1,1,4,0,0,5,0,20,1985,"BRIG_14","17_14"
"186","BRIG","18",14,0,1,0,0,0,1,0,0,5,0,20,1985,"BRIG_14","18_14"
"187","BRIG","19",14,0,4,0,1,1,3,1,0,5,0,20,1985,"BRIG_14","19_14"
"188","BRIG","20",14,0,6,0,1,1,3,3,0,5,0,20,1985,"BRIG_14","20_14"
"189","BRIG","21",14,0,4,0,1,0,3,1,0,5,0,20,1985,"BRIG_14","21_14"
"190","BRIG","22",14,0,7,0,4,0,6,1,0,5,0,20,1985,"BRIG_14","22_14"
"191","BRIG","23",14,0,2,0,0,1,2,0,0,5,0,20,1985,"BRIG_14","23_14"
"192","BRIG","25",14,0,10,0,1,2,8,2,0,5,0,20,1985,"BRIG_14","25_14"
"193","BRIG","26",14,0,1,0,0,0,1,0,0,5,0,20,1985,"BRIG_14","26_14"
"194","BRIG","27",14,1,3,0,1,1,3,0,0,5,0,20,1985,"BRIG_14","27_14"
"195","BRIG","unobs",14,0,18,1,-7,0,8,11,0,5,0,20,1985,"BRIG_14","unobs_14"
"196","BUCK","10",0,0,1,0,0,0,0,1,0,3,NA,21,1985,"BUCK_0","10_0"
"197","BUCK","11",0,0,8,0,2,0,8,0,0,3,NA,21,1985,"BUCK_0","11_0"
"198","BUCK","12",0,1,10,0,5,2,6,4,0,3,NA,21,1985,"BUCK_0","12_0"
"199","BUCK","13",0,0,2,0,0,0,2,0,0,3,NA,21,1985,"BUCK_0","13_0"
"200","BUCK","14",0,0,3,0,1,0,3,0,0,3,NA,21,1985,"BUCK_0","14_0"
"201","BUCK","6",0,0,5,0,4,0,4,1,0,3,NA,21,1985,"BUCK_0","6_0"
"202","BUCK","7",0,0,1,0,1,0,1,0,0,3,NA,21,1985,"BUCK_0","7_0"
"203","BUCK","8",0,0,8,0,6,0,8,0,0,3,NA,21,1985,"BUCK_0","8_0"
"204","BUCK","9",0,0,2,0,0,0,2,0,0,3,NA,21,1985,"BUCK_0","9_0"
"205","BUCK","unobs",0,0,13,1,11,1,3,11,0,3,NA,21,1985,"BUCK_0","unobs_0"
"206","BUCK","1",2,0,3,0,3,0,3,0,0,3,NA,22,1985,"BUCK_2","1_2"
"207","BUCK","2",2,0,3,0,2,0,2,1,0,3,NA,22,1985,"BUCK_2","2_2"
"208","BUCK","3",2,0,11,0,7,1,10,1,0,3,NA,22,1985,"BUCK_2","3_2"
"209","BUCK","4",2,0,15,0,6,0,13,2,0,3,NA,22,1985,"BUCK_2","4_2"
"210","BUCK","5",2,1,6,0,2,1,3,3,0,3,NA,22,1985,"BUCK_2","5_2"
"211","BUCK","unobs",2,0,11,1,10,1,2,10,0,3,NA,22,1985,"BUCK_2","unobs_2"
"212","BUCK","10",8,0,1,0,1,0,1,0,0,3,NA,23,1985,"BUCK_8","10_8"
"213","BUCK","11",8,0,6,0,2,0,5,1,0,3,NA,23,1985,"BUCK_8","11_8"
"214","BUCK","12",8,1,1,0,1,1,0,1,0,3,NA,23,1985,"BUCK_8","12_8"
"215","BUCK","13",8,0,3,0,2,0,3,0,0,3,NA,23,1985,"BUCK_8","13_8"
"216","BUCK","14",8,0,1,0,1,0,1,0,0,3,NA,23,1985,"BUCK_8","14_8"
"217","BUCK","15",8,0,7,0,4,1,5,2,0,3,NA,23,1985,"BUCK_8","15_8"
"218","BUCK","16",8,0,2,0,1,0,2,0,0,3,NA,23,1985,"BUCK_8","16_8"
"219","BUCK","6",8,0,3,0,2,0,3,0,0,3,NA,23,1985,"BUCK_8","6_8"
"220","BUCK","7",8,0,5,0,3,0,5,0,0,3,NA,23,1985,"BUCK_8","7_8"
"221","BUCK","8",8,0,2,0,1,0,2,0,0,3,NA,23,1985,"BUCK_8","8_8"
"222","BUCK","9",8,0,2,0,0,0,0,2,0,3,NA,23,1985,"BUCK_8","9_8"
"223","BUCK","unobs",8,0,17,1,12,1,7,11,0,3,NA,23,1985,"BUCK_8","unobs_8"
"224","BUCK","17",14,0,4,0,2,0,4,0,0,3,NA,24,1985,"BUCK_14","17_14"
"225","BUCK","18",14,0,1,0,1,0,1,0,0,3,NA,24,1985,"BUCK_14","18_14"
"226","BUCK","19",14,1,4,0,2,1,3,1,0,3,NA,24,1985,"BUCK_14","19_14"
"227","BUCK","20",14,0,6,0,2,1,3,3,0,3,NA,24,1985,"BUCK_14","20_14"
"228","BUCK","21",14,0,4,0,2,0,3,1,0,3,NA,24,1985,"BUCK_14","21_14"
"229","BUCK","22",14,0,7,0,2,0,6,1,0,3,NA,24,1985,"BUCK_14","22_14"
"230","BUCK","23",14,0,2,0,0,0,2,0,0,3,NA,24,1985,"BUCK_14","23_14"
"231","BUCK","25",14,0,10,0,6,1,8,2,0,3,NA,24,1985,"BUCK_14","25_14"
"232","BUCK","26",14,0,1,0,1,0,1,0,0,3,NA,24,1985,"BUCK_14","26_14"
"233","BUCK","27",14,0,3,0,1,0,3,0,0,3,NA,24,1985,"BUCK_14","27_14"
"234","BUCK","unobs",14,0,18,1,11,1,8,11,0,3,NA,24,1985,"BUCK_14","unobs_14"
"235","BUCK","17",14,0,4,0,2,0,4,0,0,3,NA,25,1985,"BUCK_14","17_14"
"236","BUCK","18",14,0,1,0,1,0,1,0,0,3,NA,25,1985,"BUCK_14","18_14"
"237","BUCK","19",14,0,4,0,2,1,3,1,0,3,NA,25,1985,"BUCK_14","19_14"
"238","BUCK","20",14,0,6,0,2,1,3,3,0,3,NA,25,1985,"BUCK_14","20_14"
"239","BUCK","21",14,0,4,0,2,0,3,1,0,3,NA,25,1985,"BUCK_14","21_14"
"240","BUCK","22",14,0,7,0,2,0,6,1,0,3,NA,25,1985,"BUCK_14","22_14"
"241","BUCK","23",14,0,2,0,0,0,2,0,0,3,NA,25,1985,"BUCK_14","23_14"
"242","BUCK","25",14,1,10,0,6,1,8,2,0,3,NA,25,1985,"BUCK_14","25_14"
"243","BUCK","26",14,0,1,0,1,0,1,0,0,3,NA,25,1985,"BUCK_14","26_14"
"244","BUCK","27",14,0,3,0,1,0,3,0,0,3,NA,25,1985,"BUCK_14","27_14"
"245","BUCK","unobs",14,0,18,1,11,1,8,11,0,3,NA,25,1985,"BUCK_14","unobs_14"
"246","BUG","10",8,0,1,0,1,1,1,0,0,10,NA,26,1985,"BUG_8","10_8"
"247","BUG","11",8,0,6,0,2,1,5,1,0,10,NA,26,1985,"BUG_8","11_8"
"248","BUG","12",8,0,1,0,1,0,0,1,0,10,NA,26,1985,"BUG_8","12_8"
"249","BUG","13",8,0,3,0,2,0,3,0,0,10,NA,26,1985,"BUG_8","13_8"
"250","BUG","14",8,0,1,0,1,1,1,0,0,10,NA,26,1985,"BUG_8","14_8"
"251","BUG","15",8,1,7,0,4,2,5,2,0,10,NA,26,1985,"BUG_8","15_8"
"252","BUG","16",8,0,2,0,1,0,2,0,0,10,NA,26,1985,"BUG_8","16_8"
"253","BUG","6",8,0,3,0,2,0,3,0,0,10,NA,26,1985,"BUG_8","6_8"
"254","BUG","7",8,0,5,0,3,0,5,0,0,10,NA,26,1985,"BUG_8","7_8"
"255","BUG","8",8,0,2,0,1,0,2,0,0,10,NA,26,1985,"BUG_8","8_8"
"256","BUG","9",8,0,2,0,0,0,0,2,0,10,NA,26,1985,"BUG_8","9_8"
"257","BUG","unobs",8,0,17,1,12,2,7,11,0,10,NA,26,1985,"BUG_8","unobs_8"
"258","BUG","17",14,0,4,0,2,0,4,0,0,10,NA,27,1985,"BUG_14","17_14"
"259","BUG","18",14,0,1,0,1,0,1,0,0,10,NA,27,1985,"BUG_14","18_14"
"260","BUG","19",14,0,4,0,2,1,3,1,0,10,NA,27,1985,"BUG_14","19_14"
"261","BUG","20",14,1,6,0,2,1,3,3,0,10,NA,27,1985,"BUG_14","20_14"
"262","BUG","21",14,0,4,0,2,0,3,1,0,10,NA,27,1985,"BUG_14","21_14"
"263","BUG","22",14,0,7,0,2,1,6,1,0,10,NA,27,1985,"BUG_14","22_14"
"264","BUG","23",14,0,2,0,0,0,2,0,0,10,NA,27,1985,"BUG_14","23_14"
"265","BUG","25",14,0,10,0,6,1,8,2,0,10,NA,27,1985,"BUG_14","25_14"
"266","BUG","26",14,0,1,0,1,0,1,0,0,10,NA,27,1985,"BUG_14","26_14"
"267","BUG","27",14,0,3,0,1,1,3,0,0,10,NA,27,1985,"BUG_14","27_14"
"268","BUG","unobs",14,0,18,1,11,2,8,11,0,10,NA,27,1985,"BUG_14","unobs_14"
"269","DARKY","10",0,0,1,0,0,0,0,1,0,2,NA,32,1985,"DARKY_0","10_0"
"270","DARKY","11",0,0,8,0,2,0,8,0,0,2,NA,32,1985,"DARKY_0","11_0"
"271","DARKY","12",0,0,10,0,5,0,6,4,0,2,NA,32,1985,"DARKY_0","12_0"
"272","DARKY","13",0,0,2,0,0,0,2,0,0,2,NA,32,1985,"DARKY_0","13_0"
