"","fulltag_clean","grp","julian","present","grpsize","mom_in_grp","fem_sibs_in_grp","same_cohort_count","no_ewes","no_rams","no_lambs","focal_animal_age","focal_lamb_status","choice_set","year_in","animal_day","grp_day"
"121","PHOENIX","10",109,0,4,0,0,0,0,4,0,5,0,25,2000,"PHOENIX_109","10_109"
"122","PHOENIX","5",109,0,8,0,3,1,8,0,0,5,0,25,2000,"PHOENIX_109","5_109"
"123","PHOENIX","6",109,1,3,0,1,3,3,0,0,5,0,25,2000,"PHOENIX_109","6_109"
"124","PHOENIX","7",109,0,7,0,0,2,5,2,0,5,0,25,2000,"PHOENIX_109","7_109"
"125","PHOENIX","8",109,0,12,0,0,1,0,12,0,5,0,25,2000,"PHOENIX_109","8_109"
"126","PHOENIX","9",109,0,1,0,0,0,0,1,0,5,0,25,2000,"PHOENIX_109","9_109"
"127","PHOENIX","unobs",109,0,9,1,0,1,9,9,0,5,0,25,2000,"PHOENIX_109","unobs_109"
"128","PEBBLES","10",109,0,4,0,0,0,0,4,0,5,NA,26,2000,"PEBBLES_109","10_109"
"129","PEBBLES","5",109,0,8,0,1,1,8,0,0,5,NA,26,2000,"PEBBLES_109","5_109"
"130","PEBBLES","6",109,1,3,0,1,3,3,0,0,5,NA,26,2000,"PEBBLES_109","6_109"
"131","PEBBLES","7",109,0,7,0,0,2,5,2,0,5,NA,26,2000,"PEBBLES_109","7_109"
"132","PEBBLES","8",109,0,12,0,1,1,0,12,0,5,NA,26,2000,"PEBBLES_109","8_109"
"133","PEBBLES","9",109,0,1,0,0,0,0,1,0,5,NA,26,2000,"PEBBLES_109","9_109"
"134","PEBBLES","unobs",109,0,9,1,0,1,9,9,0,5,NA,26,2000,"PEBBLES_109","unobs_109"
"135","PALOUSE","10",109,0,4,0,0,0,0,4,0,5,0,27,2000,"PALOUSE_109","10_109"
"136","PALOUSE","5",109,0,8,0,0,1,8,0,0,5,0,27,2000,"PALOUSE_109","5_109"
"137","PALOUSE","6",109,1,3,0,1,3,3,0,0,5,0,27,2000,"PALOUSE_109","6_109"
"138","PALOUSE","7",109,0,7,0,0,2,5,2,0,5,0,27,2000,"PALOUSE_109","7_109"
"139","PALOUSE","8",109,0,12,0,0,1,0,12,0,5,0,27,2000,"PALOUSE_109","8_109"
"140","PALOUSE","9",109,0,1,0,0,0,0,1,0,5,0,27,2000,"PALOUSE_109","9_109"
"141","PALOUSE","unobs",109,0,9,1,0,1,9,9,0,5,0,27,2000,"PALOUSE_109","unobs_109"
"142","FLAXEN","10",109,0,4,0,0,1,0,4,0,7,0,28,2000,"FLAXEN_109","10_109"
"143","FLAXEN","5",109,0,8,0,1,0,8,0,0,7,0,28,2000,"FLAXEN_109","5_109"
"144","FLAXEN","6",109,0,3,0,0,0,3,0,0,7,0,28,2000,"FLAXEN_109","6_109"
"145","FLAXEN","7",109,1,7,0,2,2,5,2,0,7,0,28,2000,"FLAXEN_109","7_109"
"146","FLAXEN","8",109,0,12,0,0,2,0,12,0,7,0,28,2000,"FLAXEN_109","8_109"
"147","FLAXEN","9",109,0,1,0,0,0,0,1,0,7,0,28,2000,"FLAXEN_109","9_109"
"148","FLAXEN","unobs",109,0,9,1,3,0,9,9,0,7,0,28,2000,"FLAXEN_109","unobs_109"
"149","SUMAC","10",109,0,4,0,1,0,0,4,0,5,0,29,2000,"SUMAC_109","10_109"
"150","SUMAC","5",109,0,8,1,0,1,8,0,0,5,0,29,2000,"SUMAC_109","5_109"
"151","SUMAC","6",109,0,3,0,0,3,3,0,0,5,0,29,2000,"SUMAC_109","6_109"
"152","SUMAC","7",109,1,7,0,1,2,5,2,0,5,0,29,2000,"SUMAC_109","7_109"
"153","SUMAC","8",109,0,12,0,0,1,0,12,0,5,0,29,2000,"SUMAC_109","8_109"
"154","SUMAC","9",109,0,1,0,0,0,0,1,0,5,0,29,2000,"SUMAC_109","9_109"
"155","SUMAC","unobs",109,0,9,0,2,1,9,9,0,5,0,29,2000,"SUMAC_109","unobs_109"
"156","CAPER","10",109,0,4,0,0,0,0,4,0,5,0,30,2000,"CAPER_109","10_109"
"157","CAPER","5",109,0,8,1,0,1,8,0,0,5,0,30,2000,"CAPER_109","5_109"
"158","CAPER","6",109,0,3,0,0,3,3,0,0,5,0,30,2000,"CAPER_109","6_109"
"159","CAPER","7",109,1,7,0,1,2,5,2,0,5,0,30,2000,"CAPER_109","7_109"
"160","CAPER","8",109,0,12,0,1,1,0,12,0,5,0,30,2000,"CAPER_109","8_109"
"161","CAPER","9",109,0,1,0,0,0,0,1,0,5,0,30,2000,"CAPER_109","9_109"
"162","CAPER","unobs",109,0,9,0,1,1,9,9,0,5,0,30,2000,"CAPER_109","unobs_109"
"163","OKAPI","10",109,0,4,0,0,1,0,4,0,4,0,31,2000,"OKAPI_109","10_109"
"164","OKAPI","5",109,0,8,0,0,2,8,0,0,4,0,31,2000,"OKAPI_109","5_109"
"165","OKAPI","6",109,0,3,0,0,0,3,0,0,4,0,31,2000,"OKAPI_109","6_109"
"166","OKAPI","7",109,1,7,0,1,1,5,2,0,4,0,31,2000,"OKAPI_109","7_109"
"167","OKAPI","8",109,0,12,0,0,3,0,12,0,4,0,31,2000,"OKAPI_109","8_109"
"168","OKAPI","9",109,0,1,0,0,0,0,1,0,4,0,31,2000,"OKAPI_109","9_109"
"169","OKAPI","unobs",109,0,9,1,1,0,9,9,0,4,0,31,2000,"OKAPI_109","unobs_109"
"170","ELLY","10",109,0,4,0,0,1,0,4,0,7,0,32,2000,"ELLY_109","10_109"
"171","ELLY","5",109,0,8,0,1,0,8,0,0,7,0,32,2000,"ELLY_109","5_109"
"172","ELLY","6",109,0,3,0,0,0,3,0,0,7,0,32,2000,"ELLY_109","6_109"
"173","ELLY","7",109,1,7,0,2,2,5,2,0,7,0,32,2000,"ELLY_109","7_109"
"174","ELLY","8",109,0,12,0,0,2,0,12,0,7,0,32,2000,"ELLY_109","8_109"
"175","ELLY","9",109,0,1,0,0,0,0,1,0,7,0,32,2000,"ELLY_109","9_109"
"176","ELLY","unobs",109,0,9,1,3,0,9,9,0,7,0,32,2000,"ELLY_109","unobs_109"
"177","BARLEY","10",109,0,4,0,1,0,0,4,0,2,NA,33,2000,"BARLEY_109","10_109"
"178","BARLEY","5",109,0,8,0,0,2,8,0,0,2,NA,33,2000,"BARLEY_109","5_109"
"179","BARLEY","6",109,0,3,0,0,0,3,0,0,2,NA,33,2000,"BARLEY_109","6_109"
"180","BARLEY","7",109,1,7,0,1,1,5,2,0,2,NA,33,2000,"BARLEY_109","7_109"
"181","BARLEY","8",109,0,12,0,2,0,0,12,0,2,NA,33,2000,"BARLEY_109","8_109"
"182","BARLEY","9",109,0,1,0,0,0,0,1,0,2,NA,33,2000,"BARLEY_109","9_109"
"183","BARLEY","unobs",109,0,9,1,0,1,9,9,0,2,NA,33,2000,"BARLEY_109","unobs_109"
"184","VULCAN","10",109,0,4,0,0,0,0,4,0,3,NA,34,2000,"VULCAN_109","10_109"
"185","VULCAN","5",109,0,8,0,0,1,8,0,0,3,NA,34,2000,"VULCAN_109","5_109"
"186","VULCAN","6",109,0,3,0,0,0,3,0,0,3,NA,34,2000,"VULCAN_109","6_109"
"187","VULCAN","7",109,1,7,0,1,1,5,2,0,3,NA,34,2000,"VULCAN_109","7_109"
"188","VULCAN","8",109,0,12,0,0,3,0,12,0,3,NA,34,2000,"VULCAN_109","8_109"
"189","VULCAN","9",109,0,1,0,0,0,0,1,0,3,NA,34,2000,"VULCAN_109","9_109"
"190","VULCAN","unobs",109,0,9,1,2,1,9,9,0,3,NA,34,2000,"VULCAN_109","unobs_109"
"191","COCOA","10",109,0,4,0,0,1,0,4,0,8,NA,35,2000,"COCOA_109","10_109"
"192","COCOA","5",109,0,8,0,0,1,8,0,0,8,NA,35,2000,"COCOA_109","5_109"
"193","COCOA","6",109,0,3,0,0,0,3,0,0,8,NA,35,2000,"COCOA_109","6_109"
"194","COCOA","7",109,0,7,0,0,0,5,2,0,8,NA,35,2000,"COCOA_109","7_109"
"195","COCOA","8",109,1,12,0,3,1,0,12,0,8,NA,35,2000,"COCOA_109","8_109"
"196","COCOA","9",109,0,1,0,0,0,0,1,0,8,NA,35,2000,"COCOA_109","9_109"
"197","COCOA","unobs",109,0,9,1,0,1,9,9,0,8,NA,35,2000,"COCOA_109","unobs_109"
"198","JUAN","10",109,0,4,0,0,1,0,4,0,4,NA,36,2000,"JUAN_109","10_109"
"199","JUAN","5",109,0,8,0,0,2,8,0,0,4,NA,36,2000,"JUAN_109","5_109"
"200","JUAN","6",109,0,3,0,0,0,3,0,0,4,NA,36,2000,"JUAN_109","6_109"
"201","JUAN","7",109,0,7,0,0,1,5,2,0,4,NA,36,2000,"JUAN_109","7_109"
"202","JUAN","8",109,1,12,0,1,3,0,12,0,4,NA,36,2000,"JUAN_109","8_109"
"203","JUAN","9",109,0,1,0,0,0,0,1,0,4,NA,36,2000,"JUAN_109","9_109"
"204","JUAN","unobs",109,0,9,1,0,0,9,9,0,4,NA,36,2000,"JUAN_109","unobs_109"
"205","PEN","10",109,0,4,0,0,1,0,4,0,4,NA,37,2000,"PEN_109","10_109"
"206","PEN","5",109,0,8,0,1,2,8,0,0,4,NA,37,2000,"PEN_109","5_109"
"207","PEN","6",109,0,3,0,0,0,3,0,0,4,NA,37,2000,"PEN_109","6_109"
"208","PEN","7",109,0,7,1,0,1,5,2,0,4,NA,37,2000,"PEN_109","7_109"
"209","PEN","8",109,1,12,0,1,3,0,12,0,4,NA,37,2000,"PEN_109","8_109"
"210","PEN","9",109,0,1,0,0,0,0,1,0,4,NA,37,2000,"PEN_109","9_109"
"211","PEN","unobs",109,0,9,0,1,0,9,9,0,4,NA,37,2000,"PEN_109","unobs_109"
"212","BULL DURHAM","10",109,0,4,0,1,0,0,4,0,5,NA,38,2000,"BULL DURHAM_109","10_109"
"213","BULL DURHAM","5",109,0,8,0,0,1,8,0,0,5,NA,38,2000,"BULL DURHAM_109","5_109"
"214","BULL DURHAM","6",109,0,3,0,0,3,3,0,0,5,NA,38,2000,"BULL DURHAM_109","6_109"
"215","BULL DURHAM","7",109,0,7,0,1,2,5,2,0,5,NA,38,2000,"BULL DURHAM_109","7_109"
"216","BULL DURHAM","8",109,1,12,0,2,1,0,12,0,5,NA,38,2000,"BULL DURHAM_109","8_109"
"217","BULL DURHAM","9",109,0,1,0,0,0,0,1,0,5,NA,38,2000,"BULL DURHAM_109","9_109"
"218","BULL DURHAM","unobs",109,0,9,1,0,1,9,9,0,5,NA,38,2000,"BULL DURHAM_109","unobs_109"
"219","EQUUS","10",109,0,4,0,0,0,0,4,0,3,NA,39,2000,"EQUUS_109","10_109"
"220","EQUUS","5",109,0,8,0,0,1,8,0,0,3,NA,39,2000,"EQUUS_109","5_109"
"221","EQUUS","6",109,0,3,0,0,0,3,0,0,3,NA,39,2000,"EQUUS_109","6_109"
"222","EQUUS","7",109,0,7,0,0,1,5,2,0,3,NA,39,2000,"EQUUS_109","7_109"
"223","EQUUS","8",109,1,12,0,2,3,0,12,0,3,NA,39,2000,"EQUUS_109","8_109"
"224","EQUUS","9",109,0,1,0,0,0,0,1,0,3,NA,39,2000,"EQUUS_109","9_109"
"225","EQUUS","unobs",109,0,9,1,1,1,9,9,0,3,NA,39,2000,"EQUUS_109","unobs_109"
"226","PLANO","10",109,0,4,0,0,1,0,4,0,7,NA,40,2000,"PLANO_109","10_109"
"227","PLANO","5",109,0,8,0,0,0,8,0,0,7,NA,40,2000,"PLANO_109","5_109"
"228","PLANO","6",109,0,3,0,0,0,3,0,0,7,NA,40,2000,"PLANO_109","6_109"
"229","PLANO","7",109,0,7,0,0,2,5,2,0,7,NA,40,2000,"PLANO_109","7_109"
"230","PLANO","8",109,1,12,0,1,2,0,12,0,7,NA,40,2000,"PLANO_109","8_109"
"231","PLANO","9",109,0,1,0,0,0,0,1,0,7,NA,40,2000,"PLANO_109","9_109"
"232","PLANO","unobs",109,0,9,1,0,0,9,9,0,7,NA,40,2000,"PLANO_109","unobs_109"
"233","SHRIMP","10",109,0,4,0,1,0,0,4,0,3,NA,41,2000,"SHRIMP_109","10_109"
"234","SHRIMP","5",109,0,8,0,0,1,8,0,0,3,NA,41,2000,"SHRIMP_109","5_109"
"235","SHRIMP","6",109,0,3,0,0,0,3,0,0,3,NA,41,2000,"SHRIMP_109","6_109"
"236","SHRIMP","7",109,0,7,0,1,1,5,2,0,3,NA,41,2000,"SHRIMP_109","7_109"
"237","SHRIMP","8",109,1,12,0,2,3,0,12,0,3,NA,41,2000,"SHRIMP_109","8_109"
"238","SHRIMP","9",109,0,1,0,0,0,0,1,0,3,NA,41,2000,"SHRIMP_109","9_109"
"239","SHRIMP","unobs",109,0,9,1,0,1,9,9,0,3,NA,41,2000,"SHRIMP_109","unobs_109"
"240","RABBIT","10",109,0,4,0,0,0,0,4,0,6,NA,42,2000,"RABBIT_109","10_109"
"241","RABBIT","5",109,0,8,0,0,0,8,0,0,6,NA,42,2000,"RABBIT_109","5_109"
"242","RABBIT","6",109,0,3,0,0,0,3,0,0,6,NA,42,2000,"RABBIT_109","6_109"
"243","RABBIT","7",109,0,7,0,0,0,5,2,0,6,NA,42,2000,"RABBIT_109","7_109"
"244","RABBIT","8",109,1,12,0,2,2,0,12,0,6,NA,42,2000,"RABBIT_109","8_109"
"245","RABBIT","9",109,0,1,0,0,0,0,1,0,6,NA,42,2000,"RABBIT_109","9_109"
"246","RABBIT","unobs",109,0,9,1,1,0,9,9,0,6,NA,42,2000,"RABBIT_109","unobs_109"
"247","BLUEGRASS","10",109,0,4,0,0,1,0,4,0,7,NA,43,2000,"BLUEGRASS_109","10_109"
"248","BLUEGRASS","5",109,0,8,0,0,0,8,0,0,7,NA,43,2000,"BLUEGRASS_109","5_109"
"249","BLUEGRASS","6",109,0,3,0,0,0,3,0,0,7,NA,43,2000,"BLUEGRASS_109","6_109"
"250","BLUEGRASS","7",109,0,7,0,0,2,5,2,0,7,NA,43,2000,"BLUEGRASS_109","7_109"
"251","BLUEGRASS","8",109,1,12,0,3,2,0,12,0,7,NA,43,2000,"BLUEGRASS_109","8_109"
"252","BLUEGRASS","9",109,0,1,0,0,0,0,1,0,7,NA,43,2000,"BLUEGRASS_109","9_109"
"253","BLUEGRASS","unobs",109,0,9,1,0,0,9,9,0,7,NA,43,2000,"BLUEGRASS_109","unobs_109"
"254","JESSE","10",109,0,4,0,0,0,0,4,0,6,NA,44,2000,"JESSE_109","10_109"
"255","JESSE","5",109,0,8,0,1,0,8,0,0,6,NA,44,2000,"JESSE_109","5_109"
"256","JESSE","6",109,0,3,0,1,0,3,0,0,6,NA,44,2000,"JESSE_109","6_109"
"257","JESSE","7",109,0,7,0,0,0,5,2,0,6,NA,44,2000,"JESSE_109","7_109"
"258","JESSE","8",109,1,12,0,1,2,0,12,0,6,NA,44,2000,"JESSE_109","8_109"
"259","JESSE","9",109,0,1,0,0,0,0,1,0,6,NA,44,2000,"JESSE_109","9_109"
"260","JESSE","unobs",109,0,9,1,0,0,9,9,0,6,NA,44,2000,"JESSE_109","unobs_109"
"261","KOB","10",109,0,4,0,0,0,0,4,0,3,NA,45,2000,"KOB_109","10_109"
