"","fulltag_clean","grp","julian","present","grpsize","mom_in_grp","fem_sibs_in_grp","same_cohort_count","no_ewes","no_rams","no_lambs","focal_animal_age","focal_lamb_status","choice_set","year_in","animal_day","grp_day"
"5630","SABER","16",300,0,3,0,0,0,0,0,0,1,NA,1553,1980,"SABER_300","16_300"
"5631","SABER","17",300,1,6,0,6,1,6,0,0,1,NA,1553,1980,"SABER_300","17_300"
"5632","SABER","18",300,0,6,0,6,0,3,3,0,1,NA,1553,1980,"SABER_300","18_300"
"5633","SABER","unobs",300,0,36,1,38,3,22,24,0,1,NA,1553,1980,"SABER_300","unobs_300"
"5634","PIT","16",300,0,3,0,0,0,0,0,0,6,NA,1554,1980,"PIT_300","16_300"
"5635","PIT","17",300,0,6,0,6,0,6,0,0,6,NA,1554,1980,"PIT_300","17_300"
"5636","PIT","18",300,1,6,0,6,2,3,3,0,6,NA,1554,1980,"PIT_300","18_300"
"5637","PIT","unobs",300,0,36,1,38,3,22,24,0,6,NA,1554,1980,"PIT_300","unobs_300"
"5638","THREE BAND","16",300,0,3,0,0,0,0,0,0,3,NA,1555,1980,"THREE BAND_300","16_300"
"5639","THREE BAND","17",300,0,6,0,6,1,6,0,0,3,NA,1555,1980,"THREE BAND_300","17_300"
"5640","THREE BAND","18",300,1,6,0,6,1,3,3,0,3,NA,1555,1980,"THREE BAND_300","18_300"
"5641","THREE BAND","unobs",300,0,36,1,38,5,22,24,0,3,NA,1555,1980,"THREE BAND_300","unobs_300"
"5642","THREE LEG","16",300,0,3,0,0,0,0,0,0,7,NA,1556,1980,"THREE LEG_300","16_300"
"5643","THREE LEG","17",300,0,6,0,6,0,6,0,0,7,NA,1556,1980,"THREE LEG_300","17_300"
"5644","THREE LEG","18",300,1,6,0,6,1,3,3,0,7,NA,1556,1980,"THREE LEG_300","18_300"
"5645","THREE LEG","unobs",300,0,36,1,38,0,22,24,0,7,NA,1556,1980,"THREE LEG_300","unobs_300"
"5646","TRIDENT","16",300,0,3,0,0,0,0,0,0,4,NA,1557,1980,"TRIDENT_300","16_300"
"5647","TRIDENT","17",300,0,6,0,6,2,6,0,0,4,NA,1557,1980,"TRIDENT_300","17_300"
"5648","TRIDENT","18",300,1,6,0,6,1,3,3,0,4,NA,1557,1980,"TRIDENT_300","18_300"
"5649","TRIDENT","unobs",300,0,36,1,38,4,22,24,0,4,NA,1557,1980,"TRIDENT_300","unobs_300"
"5650","BUG","16",300,0,3,0,0,0,0,0,0,5,NA,1558,1980,"BUG_300","16_300"
"5651","BUG","17",300,0,6,0,6,2,6,0,0,5,NA,1558,1980,"BUG_300","17_300"
"5652","BUG","18",300,1,6,0,6,1,3,3,0,5,NA,1558,1980,"BUG_300","18_300"
"5653","BUG","unobs",300,0,36,1,38,5,22,24,0,5,NA,1558,1980,"BUG_300","unobs_300"
"5654","MANY","16",300,0,3,0,0,0,0,0,0,6,NA,1559,1980,"MANY_300","16_300"
"5655","MANY","17",300,0,6,0,6,0,6,0,0,6,NA,1559,1980,"MANY_300","17_300"
"5656","MANY","18",300,1,6,0,6,2,3,3,0,6,NA,1559,1980,"MANY_300","18_300"
"5657","MANY","unobs",300,0,36,1,38,3,22,24,0,6,NA,1559,1980,"MANY_300","unobs_300"
"5658","FRECKLES","19",301,1,14,0,14,3,11,3,0,6,NA,1560,1980,"FRECKLES_301","19_301"
"5659","FRECKLES","20",301,0,8,0,8,0,7,1,0,6,NA,1560,1980,"FRECKLES_301","20_301"
"5660","FRECKLES","unobs",301,0,27,1,28,2,14,24,0,6,NA,1560,1980,"FRECKLES_301","unobs_301"
"5661","R5","19",301,1,14,0,14,3,11,3,0,5,NA,1561,1980,"R5_301","19_301"
"5662","R5","20",301,0,8,0,8,3,7,1,0,5,NA,1561,1980,"R5_301","20_301"
"5663","R5","unobs",301,0,27,1,28,2,14,24,0,5,NA,1561,1980,"R5_301","unobs_301"
"5664","TRIDENT","19",301,1,14,0,14,3,11,3,0,4,NA,1562,1980,"TRIDENT_301","19_301"
"5665","TRIDENT","20",301,0,8,0,8,1,7,1,0,4,NA,1562,1980,"TRIDENT_301","20_301"
"5666","TRIDENT","unobs",301,0,27,1,28,3,14,24,0,4,NA,1562,1980,"TRIDENT_301","unobs_301"
"5667","ANGLE","19",301,1,14,0,14,3,11,3,0,4,NA,1563,1980,"ANGLE_301","19_301"
"5668","ANGLE","20",301,0,8,0,8,1,7,1,0,4,NA,1563,1980,"ANGLE_301","20_301"
"5669","ANGLE","unobs",301,0,27,1,28,3,14,24,0,4,NA,1563,1980,"ANGLE_301","unobs_301"
"5670","DOUBLE BAND","19",301,1,14,0,14,3,11,3,0,4,NA,1564,1980,"DOUBLE BAND_301","19_301"
"5671","DOUBLE BAND","20",301,0,8,0,8,1,7,1,0,4,NA,1564,1980,"DOUBLE BAND_301","20_301"
"5672","DOUBLE BAND","unobs",301,0,27,1,28,3,14,24,0,4,NA,1564,1980,"DOUBLE BAND_301","unobs_301"
"5673","BUG","19",301,1,14,0,14,3,11,3,0,5,NA,1565,1980,"BUG_301","19_301"
"5674","BUG","20",301,0,8,0,8,3,7,1,0,5,NA,1565,1980,"BUG_301","20_301"
"5675","BUG","unobs",301,0,27,1,28,2,14,24,0,5,NA,1565,1980,"BUG_301","unobs_301"
"5676","MANY","19",301,1,14,0,14,3,11,3,0,6,NA,1566,1980,"MANY_301","19_301"
"5677","MANY","20",301,0,8,0,8,0,7,1,0,6,NA,1566,1980,"MANY_301","20_301"
"5678","MANY","unobs",301,0,27,1,28,2,14,24,0,6,NA,1566,1980,"MANY_301","unobs_301"
"5679","AL","19",301,1,14,0,14,3,11,3,0,5,NA,1567,1980,"AL_301","19_301"
"5680","AL","20",301,0,8,0,8,3,7,1,0,5,NA,1567,1980,"AL_301","20_301"
"5681","AL","unobs",301,0,27,1,28,2,14,24,0,5,NA,1567,1980,"AL_301","unobs_301"
"5682","MISSION","19",301,1,14,0,14,1,11,3,0,8,NA,1568,1980,"MISSION_301","19_301"
"5683","MISSION","20",301,0,8,0,8,0,7,1,0,8,NA,1568,1980,"MISSION_301","20_301"
"5684","MISSION","unobs",301,0,27,1,28,5,14,24,0,8,NA,1568,1980,"MISSION_301","unobs_301"
"5685","SABER","19",301,1,14,0,14,1,11,3,0,1,NA,1569,1980,"SABER_301","19_301"
"5686","SABER","20",301,0,8,0,8,2,7,1,0,1,NA,1569,1980,"SABER_301","20_301"
"5687","SABER","unobs",301,0,27,1,28,1,14,24,0,1,NA,1569,1980,"SABER_301","unobs_301"
"5688","PIT","19",301,1,14,0,14,3,11,3,0,6,NA,1570,1980,"PIT_301","19_301"
"5689","PIT","20",301,0,8,0,8,0,7,1,0,6,NA,1570,1980,"PIT_301","20_301"
"5690","PIT","unobs",301,0,27,1,28,2,14,24,0,6,NA,1570,1980,"PIT_301","unobs_301"
"5691","THREE LEG","19",301,1,14,0,14,1,11,3,0,7,NA,1571,1980,"THREE LEG_301","19_301"
"5692","THREE LEG","20",301,0,8,0,8,0,7,1,0,7,NA,1571,1980,"THREE LEG_301","20_301"
"5693","THREE LEG","unobs",301,0,27,1,28,0,14,24,0,7,NA,1571,1980,"THREE LEG_301","unobs_301"
"5694","THREE BAND","19",301,1,14,0,14,2,11,3,0,3,NA,1572,1980,"THREE BAND_301","19_301"
"5695","THREE BAND","20",301,0,8,0,8,1,7,1,0,3,NA,1572,1980,"THREE BAND_301","20_301"
"5696","THREE BAND","unobs",301,0,27,1,28,4,14,24,0,3,NA,1572,1980,"THREE BAND_301","unobs_301"
"5697","SLASH","19",301,1,14,0,14,2,11,3,0,3,NA,1573,1980,"SLASH_301","19_301"
"5698","SLASH","20",301,0,8,0,8,1,7,1,0,3,NA,1573,1980,"SLASH_301","20_301"
"5699","SLASH","unobs",301,0,27,1,28,4,14,24,0,3,NA,1573,1980,"SLASH_301","unobs_301"
"5700","MOUNT","19",301,0,14,0,14,3,11,3,0,5,NA,1574,1980,"MOUNT_301","19_301"
"5701","MOUNT","20",301,1,8,0,8,3,7,1,0,5,NA,1574,1980,"MOUNT_301","20_301"
"5702","MOUNT","unobs",301,0,27,1,28,2,14,24,0,5,NA,1574,1980,"MOUNT_301","unobs_301"
"5703","DELICATE","19",301,0,14,0,14,3,11,3,0,4,NA,1575,1980,"DELICATE_301","19_301"
"5704","DELICATE","20",301,1,8,0,8,1,7,1,0,4,NA,1575,1980,"DELICATE_301","20_301"
"5705","DELICATE","unobs",301,0,27,1,28,3,14,24,0,4,NA,1575,1980,"DELICATE_301","unobs_301"
"5706","SHADE","19",301,0,14,0,14,3,11,3,0,5,NA,1576,1980,"SHADE_301","19_301"
"5707","SHADE","20",301,1,8,0,8,3,7,1,0,5,NA,1576,1980,"SHADE_301","20_301"
"5708","SHADE","unobs",301,0,27,1,28,2,14,24,0,5,NA,1576,1980,"SHADE_301","unobs_301"
"5709","OH","19",301,0,14,0,14,3,11,3,0,5,NA,1577,1980,"OH_301","19_301"
"5710","OH","20",301,1,8,0,8,3,7,1,0,5,NA,1577,1980,"OH_301","20_301"
"5711","OH","unobs",301,0,27,1,28,2,14,24,0,5,NA,1577,1980,"OH_301","unobs_301"
"5712","TWIGGY","19",301,0,14,0,14,0,11,3,0,2,NA,1578,1980,"TWIGGY_301","19_301"
"5713","TWIGGY","20",301,1,8,0,8,1,7,1,0,2,NA,1578,1980,"TWIGGY_301","20_301"
"5714","TWIGGY","unobs",301,0,27,1,28,1,14,24,0,2,NA,1578,1980,"TWIGGY_301","unobs_301"
"5715","HANDLE","19",301,0,14,0,14,1,11,3,0,1,NA,1579,1980,"HANDLE_301","19_301"
"5716","HANDLE","20",301,1,8,0,8,2,7,1,0,1,NA,1579,1980,"HANDLE_301","20_301"
"5717","HANDLE","unobs",301,0,27,1,28,1,14,24,0,1,NA,1579,1980,"HANDLE_301","unobs_301"
"5718","SPLIT","19",301,0,14,0,14,1,11,3,0,1,NA,1580,1980,"SPLIT_301","19_301"
"5719","SPLIT","20",301,1,8,0,8,2,7,1,0,1,NA,1580,1980,"SPLIT_301","20_301"
"5720","SPLIT","unobs",301,0,27,1,28,1,14,24,0,1,NA,1580,1980,"SPLIT_301","unobs_301"
"5721","HEART","19",301,0,14,0,14,2,11,3,0,3,NA,1581,1980,"HEART_301","19_301"
"5722","HEART","20",301,1,8,0,8,1,7,1,0,3,NA,1581,1980,"HEART_301","20_301"
"5723","HEART","unobs",301,0,27,1,28,4,14,24,0,3,NA,1581,1980,"HEART_301","unobs_301"
"5724","ANGLE","21",302,1,15,0,15,3,13,2,0,4,NA,1582,1980,"ANGLE_302","21_302"
"5725","ANGLE","22",302,0,1,0,1,0,0,1,0,4,NA,1582,1980,"ANGLE_302","22_302"
"5726","ANGLE","unobs",302,0,33,1,34,4,19,25,0,4,NA,1582,1980,"ANGLE_302","unobs_302"
"5727","TRIDENT","21",302,1,15,0,15,3,13,2,0,4,NA,1583,1980,"TRIDENT_302","21_302"
"5728","TRIDENT","22",302,0,1,0,1,0,0,1,0,4,NA,1583,1980,"TRIDENT_302","22_302"
"5729","TRIDENT","unobs",302,0,33,1,34,4,19,25,0,4,NA,1583,1980,"TRIDENT_302","unobs_302"
"5730","DOUBLE BAND","21",302,1,15,0,15,3,13,2,0,4,NA,1584,1980,"DOUBLE BAND_302","21_302"
"5731","DOUBLE BAND","22",302,0,1,0,1,0,0,1,0,4,NA,1584,1980,"DOUBLE BAND_302","22_302"
"5732","DOUBLE BAND","unobs",302,0,33,1,34,4,19,25,0,4,NA,1584,1980,"DOUBLE BAND_302","unobs_302"
"5733","R5","21",302,1,15,0,15,4,13,2,0,5,NA,1585,1980,"R5_302","21_302"
"5734","R5","22",302,0,1,0,1,0,0,1,0,5,NA,1585,1980,"R5_302","22_302"
"5735","R5","unobs",302,0,33,1,34,4,19,25,0,5,NA,1585,1980,"R5_302","unobs_302"
"5736","LYRE","21",302,1,15,0,15,4,13,2,0,5,NA,1586,1980,"LYRE_302","21_302"
"5737","LYRE","22",302,0,1,0,1,0,0,1,0,5,NA,1586,1980,"LYRE_302","22_302"
"5738","LYRE","unobs",302,0,33,1,34,4,19,25,0,5,NA,1586,1980,"LYRE_302","unobs_302"
"5739","FRECKLES","21",302,1,15,0,15,3,13,2,0,6,NA,1587,1980,"FRECKLES_302","21_302"
"5740","FRECKLES","22",302,0,1,0,1,0,0,1,0,6,NA,1587,1980,"FRECKLES_302","22_302"
"5741","FRECKLES","unobs",302,0,33,1,34,2,19,25,0,6,NA,1587,1980,"FRECKLES_302","unobs_302"
"5742","MISSION","21",302,1,15,0,15,2,13,2,0,8,NA,1588,1980,"MISSION_302","21_302"
"5743","MISSION","22",302,0,1,0,1,0,0,1,0,8,NA,1588,1980,"MISSION_302","22_302"
"5744","MISSION","unobs",302,0,33,1,34,4,19,25,0,8,NA,1588,1980,"MISSION_302","unobs_302"
"5745","BUG","21",302,1,15,0,15,4,13,2,0,5,NA,1589,1980,"BUG_302","21_302"
"5746","BUG","22",302,0,1,0,1,0,0,1,0,5,NA,1589,1980,"BUG_302","22_302"
"5747","BUG","unobs",302,0,33,1,34,4,19,25,0,5,NA,1589,1980,"BUG_302","unobs_302"
"5748","SLASH","21",302,1,15,0,15,2,13,2,0,3,NA,1590,1980,"SLASH_302","21_302"
"5749","SLASH","22",302,0,1,0,1,0,0,1,0,3,NA,1590,1980,"SLASH_302","22_302"
"5750","SLASH","unobs",302,0,33,1,34,5,19,25,0,3,NA,1590,1980,"SLASH_302","unobs_302"
"5751","AL","21",302,1,15,0,15,4,13,2,0,5,NA,1591,1980,"AL_302","21_302"
"5752","AL","22",302,0,1,0,1,0,0,1,0,5,NA,1591,1980,"AL_302","22_302"
"5753","AL","unobs",302,0,33,1,34,4,19,25,0,5,NA,1591,1980,"AL_302","unobs_302"
"5754","SABER","21",302,1,15,0,15,1,13,2,0,1,NA,1592,1980,"SABER_302","21_302"
"5755","SABER","22",302,0,1,0,1,0,0,1,0,1,NA,1592,1980,"SABER_302","22_302"
"5756","SABER","unobs",302,0,33,1,34,3,19,25,0,1,NA,1592,1980,"SABER_302","unobs_302"
"5757","PIT","21",302,1,15,0,15,3,13,2,0,6,NA,1593,1980,"PIT_302","21_302"
"5758","PIT","22",302,0,1,0,1,0,0,1,0,6,NA,1593,1980,"PIT_302","22_302"
"5759","PIT","unobs",302,0,33,1,34,2,19,25,0,6,NA,1593,1980,"PIT_302","unobs_302"
"5760","THREE BAND","21",302,1,15,0,15,2,13,2,0,3,NA,1594,1980,"THREE BAND_302","21_302"
"5761","THREE BAND","22",302,0,1,0,1,0,0,1,0,3,NA,1594,1980,"THREE BAND_302","22_302"
"5762","THREE BAND","unobs",302,0,33,1,34,5,19,25,0,3,NA,1594,1980,"THREE BAND_302","unobs_302"
"5763","MANY","21",302,1,15,0,15,3,13,2,0,6,NA,1595,1980,"MANY_302","21_302"
"5764","MANY","22",302,0,1,0,1,0,0,1,0,6,NA,1595,1980,"MANY_302","22_302"
"5765","MANY","unobs",302,0,33,1,34,2,19,25,0,6,NA,1595,1980,"MANY_302","unobs_302"
"5766","CHIP","21",302,1,15,0,15,2,13,2,0,8,NA,1596,1980,"CHIP_302","21_302"
"5767","CHIP","22",302,0,1,0,1,0,0,1,0,8,NA,1596,1980,"CHIP_302","22_302"
"5768","CHIP","unobs",302,0,33,1,34,4,19,25,0,8,NA,1596,1980,"CHIP_302","unobs_302"
"5769","THREE LEG","21",302,0,15,0,15,0,13,2,0,7,NA,1597,1980,"THREE LEG_302","21_302"
"5770","THREE LEG","22",302,1,1,0,1,1,0,1,0,7,NA,1597,1980,"THREE LEG_302","22_302"
"5771","THREE LEG","unobs",302,0,33,1,34,0,19,25,0,7,NA,1597,1980,"THREE LEG_302","unobs_302"
"5772","CHIP","23",303,1,3,0,3,1,3,0,0,8,NA,1598,1980,"CHIP_303","23_303"
"5773","CHIP","24",303,0,7,0,7,1,7,0,0,8,NA,1598,1980,"CHIP_303","24_303"
"5774","CHIP","25",303,0,3,0,3,0,3,0,0,8,NA,1598,1980,"CHIP_303","25_303"
"5775","CHIP","26",303,0,7,0,7,0,3,4,0,8,NA,1598,1980,"CHIP_303","26_303"
"5776","CHIP","unobs",303,0,29,1,30,4,16,24,0,8,NA,1598,1980,"CHIP_303","unobs_303"
"5777","MANY","23",303,1,3,0,3,1,3,0,0,6,NA,1599,1980,"MANY_303","23_303"
"5778","MANY","24",303,0,7,0,7,1,7,0,0,6,NA,1599,1980,"MANY_303","24_303"
"5779","MANY","25",303,0,3,0,3,0,3,0,0,6,NA,1599,1980,"MANY_303","25_303"
"5780","MANY","26",303,0,7,0,7,1,3,4,0,6,NA,1599,1980,"MANY_303","26_303"
"5781","MANY","unobs",303,0,29,1,30,2,16,24,0,6,NA,1599,1980,"MANY_303","unobs_303"
"5782","LYRE","23",303,1,3,0,3,1,3,0,0,5,NA,1600,1980,"LYRE_303","23_303"
"5783","LYRE","24",303,0,7,0,7,2,7,0,0,5,NA,1600,1980,"LYRE_303","24_303"
"5784","LYRE","25",303,0,3,0,3,1,3,0,0,5,NA,1600,1980,"LYRE_303","25_303"
"5785","LYRE","26",303,0,7,0,7,0,3,4,0,5,NA,1600,1980,"LYRE_303","26_303"
"5786","LYRE","unobs",303,0,29,1,30,4,16,24,0,5,NA,1600,1980,"LYRE_303","unobs_303"
"5787","FRECKLES","23",303,0,3,0,3,1,3,0,0,6,NA,1601,1980,"FRECKLES_303","23_303"
"5788","FRECKLES","24",303,1,7,0,7,1,7,0,0,6,NA,1601,1980,"FRECKLES_303","24_303"
"5789","FRECKLES","25",303,0,3,0,3,0,3,0,0,6,NA,1601,1980,"FRECKLES_303","25_303"
"5790","FRECKLES","26",303,0,7,0,7,1,3,4,0,6,NA,1601,1980,"FRECKLES_303","26_303"
"5791","FRECKLES","unobs",303,0,29,1,30,2,16,24,0,6,NA,1601,1980,"FRECKLES_303","unobs_303"
"5792","DOUBLE BAND","23",303,0,3,0,3,0,3,0,0,4,NA,1602,1980,"DOUBLE BAND_303","23_303"
"5793","DOUBLE BAND","24",303,1,7,0,7,2,7,0,0,4,NA,1602,1980,"DOUBLE BAND_303","24_303"
"5794","DOUBLE BAND","25",303,0,3,0,3,0,3,0,0,4,NA,1602,1980,"DOUBLE BAND_303","25_303"
"5795","DOUBLE BAND","26",303,0,7,0,7,1,3,4,0,4,NA,1602,1980,"DOUBLE BAND_303","26_303"
"5796","DOUBLE BAND","unobs",303,0,29,1,30,4,16,24,0,4,NA,1602,1980,"DOUBLE BAND_303","unobs_303"
"5797","TRIDENT","23",303,0,3,0,3,0,3,0,0,4,NA,1603,1980,"TRIDENT_303","23_303"
"5798","TRIDENT","24",303,1,7,0,7,2,7,0,0,4,NA,1603,1980,"TRIDENT_303","24_303"
"5799","TRIDENT","25",303,0,3,0,3,0,3,0,0,4,NA,1603,1980,"TRIDENT_303","25_303"
"5800","TRIDENT","26",303,0,7,0,7,1,3,4,0,4,NA,1603,1980,"TRIDENT_303","26_303"
"5801","TRIDENT","unobs",303,0,29,1,30,4,16,24,0,4,NA,1603,1980,"TRIDENT_303","unobs_303"
"5802","MISSION","23",303,0,3,0,3,1,3,0,0,8,NA,1604,1980,"MISSION_303","23_303"
"5803","MISSION","24",303,1,7,0,7,1,7,0,0,8,NA,1604,1980,"MISSION_303","24_303"
"5804","MISSION","25",303,0,3,0,3,0,3,0,0,8,NA,1604,1980,"MISSION_303","25_303"
"5805","MISSION","26",303,0,7,0,7,0,3,4,0,8,NA,1604,1980,"MISSION_303","26_303"
"5806","MISSION","unobs",303,0,29,1,30,4,16,24,0,8,NA,1604,1980,"MISSION_303","unobs_303"
"5807","BUG","23",303,0,3,0,3,1,3,0,0,5,NA,1605,1980,"BUG_303","23_303"
"5808","BUG","24",303,1,7,0,7,2,7,0,0,5,NA,1605,1980,"BUG_303","24_303"
"5809","BUG","25",303,0,3,0,3,1,3,0,0,5,NA,1605,1980,"BUG_303","25_303"
"5810","BUG","26",303,0,7,0,7,0,3,4,0,5,NA,1605,1980,"BUG_303","26_303"
"5811","BUG","unobs",303,0,29,1,30,4,16,24,0,5,NA,1605,1980,"BUG_303","unobs_303"
"5812","AL","23",303,0,3,0,3,1,3,0,0,5,NA,1606,1980,"AL_303","23_303"
"5813","AL","24",303,1,7,0,7,2,7,0,0,5,NA,1606,1980,"AL_303","24_303"
"5814","AL","25",303,0,3,0,3,1,3,0,0,5,NA,1606,1980,"AL_303","25_303"
"5815","AL","26",303,0,7,0,7,0,3,4,0,5,NA,1606,1980,"AL_303","26_303"
"5816","AL","unobs",303,0,29,1,30,4,16,24,0,5,NA,1606,1980,"AL_303","unobs_303"
"5817","SLASH","23",303,0,3,0,3,0,3,0,0,3,NA,1607,1980,"SLASH_303","23_303"
"5818","SLASH","24",303,1,7,0,7,1,7,0,0,3,NA,1607,1980,"SLASH_303","24_303"
"5819","SLASH","25",303,0,3,0,3,0,3,0,0,3,NA,1607,1980,"SLASH_303","25_303"
"5820","SLASH","26",303,0,7,0,7,2,3,4,0,3,NA,1607,1980,"SLASH_303","26_303"
"5821","SLASH","unobs",303,0,29,1,30,4,16,24,0,3,NA,1607,1980,"SLASH_303","unobs_303"
"5822","LONE RANGER","23",303,0,3,0,3,0,3,0,0,10,NA,1608,1980,"LONE RANGER_303","23_303"
"5823","LONE RANGER","24",303,0,7,0,7,0,7,0,0,10,NA,1608,1980,"LONE RANGER_303","24_303"
"5824","LONE RANGER","25",303,1,3,0,3,1,3,0,0,10,NA,1608,1980,"LONE RANGER_303","25_303"
"5825","LONE RANGER","26",303,0,7,0,7,0,3,4,0,10,NA,1608,1980,"LONE RANGER_303","26_303"
"5826","LONE RANGER","unobs",303,0,29,1,30,0,16,24,0,10,NA,1608,1980,"LONE RANGER_303","unobs_303"
"5827","UNDERHORN","23",303,0,3,0,3,0,3,0,0,9,NA,1609,1980,"UNDERHORN_303","23_303"
"5828","UNDERHORN","24",303,0,7,0,7,0,7,0,0,9,NA,1609,1980,"UNDERHORN_303","24_303"
"5829","UNDERHORN","25",303,1,3,0,3,1,3,0,0,9,NA,1609,1980,"UNDERHORN_303","25_303"
"5830","UNDERHORN","26",303,0,7,0,7,0,3,4,0,9,NA,1609,1980,"UNDERHORN_303","26_303"
"5831","UNDERHORN","unobs",303,0,29,1,30,4,16,24,0,9,NA,1609,1980,"UNDERHORN_303","unobs_303"
"5832","R5","23",303,0,3,0,3,1,3,0,0,5,NA,1610,1980,"R5_303","23_303"
"5833","R5","24",303,0,7,0,7,2,7,0,0,5,NA,1610,1980,"R5_303","24_303"
"5834","R5","25",303,1,3,0,3,1,3,0,0,5,NA,1610,1980,"R5_303","25_303"
"5835","R5","26",303,0,7,0,7,0,3,4,0,5,NA,1610,1980,"R5_303","26_303"
"5836","R5","unobs",303,0,29,1,30,4,16,24,0,5,NA,1610,1980,"R5_303","unobs_303"
"5837","LEFT BLOTCH","23",303,0,3,0,3,0,3,0,0,3,NA,1611,1980,"LEFT BLOTCH_303","23_303"
"5838","LEFT BLOTCH","24",303,0,7,0,7,1,7,0,0,3,NA,1611,1980,"LEFT BLOTCH_303","24_303"
"5839","LEFT BLOTCH","25",303,0,3,0,3,0,3,0,0,3,NA,1611,1980,"LEFT BLOTCH_303","25_303"
"5840","LEFT BLOTCH","26",303,1,7,0,7,2,3,4,0,3,NA,1611,1980,"LEFT BLOTCH_303","26_303"
"5841","LEFT BLOTCH","unobs",303,0,29,1,30,4,16,24,0,3,NA,1611,1980,"LEFT BLOTCH_303","unobs_303"
"5842","ANGLE","23",303,0,3,0,3,0,3,0,0,4,NA,1612,1980,"ANGLE_303","23_303"
"5843","ANGLE","24",303,0,7,0,7,2,7,0,0,4,NA,1612,1980,"ANGLE_303","24_303"
"5844","ANGLE","25",303,0,3,0,3,0,3,0,0,4,NA,1612,1980,"ANGLE_303","25_303"
"5845","ANGLE","26",303,1,7,0,7,1,3,4,0,4,NA,1612,1980,"ANGLE_303","26_303"
"5846","ANGLE","unobs",303,0,29,1,30,4,16,24,0,4,NA,1612,1980,"ANGLE_303","unobs_303"
"5847","SABER","23",303,0,3,0,3,0,3,0,0,1,NA,1613,1980,"SABER_303","23_303"
"5848","SABER","24",303,0,7,0,7,0,7,0,0,1,NA,1613,1980,"SABER_303","24_303"
"5849","SABER","25",303,0,3,0,3,0,3,0,0,1,NA,1613,1980,"SABER_303","25_303"
"5850","SABER","26",303,1,7,0,7,2,3,4,0,1,NA,1613,1980,"SABER_303","26_303"
"5851","SABER","unobs",303,0,29,1,30,2,16,24,0,1,NA,1613,1980,"SABER_303","unobs_303"
"5852","PIT","23",303,0,3,0,3,1,3,0,0,6,NA,1614,1980,"PIT_303","23_303"
"5853","PIT","24",303,0,7,0,7,1,7,0,0,6,NA,1614,1980,"PIT_303","24_303"
"5854","PIT","25",303,0,3,0,3,0,3,0,0,6,NA,1614,1980,"PIT_303","25_303"
"5855","PIT","26",303,1,7,0,7,1,3,4,0,6,NA,1614,1980,"PIT_303","26_303"
"5856","PIT","unobs",303,0,29,1,30,2,16,24,0,6,NA,1614,1980,"PIT_303","unobs_303"
"5857","THREE BAND","23",303,0,3,0,3,0,3,0,0,3,NA,1615,1980,"THREE BAND_303","23_303"
"5858","THREE BAND","24",303,0,7,0,7,1,7,0,0,3,NA,1615,1980,"THREE BAND_303","24_303"
"5859","THREE BAND","25",303,0,3,0,3,0,3,0,0,3,NA,1615,1980,"THREE BAND_303","25_303"
"5860","THREE BAND","26",303,1,7,0,7,2,3,4,0,3,NA,1615,1980,"THREE BAND_303","26_303"
"5861","THREE BAND","unobs",303,0,29,1,30,4,16,24,0,3,NA,1615,1980,"THREE BAND_303","unobs_303"
"5862","THREE LEG","23",303,0,3,0,3,0,3,0,0,7,NA,1616,1980,"THREE LEG_303","23_303"
"5863","THREE LEG","24",303,0,7,0,7,0,7,0,0,7,NA,1616,1980,"THREE LEG_303","24_303"
"5864","THREE LEG","25",303,0,3,0,3,0,3,0,0,7,NA,1616,1980,"THREE LEG_303","25_303"
"5865","THREE LEG","26",303,1,7,0,7,1,3,4,0,7,NA,1616,1980,"THREE LEG_303","26_303"
"5866","THREE LEG","unobs",303,0,29,1,30,0,16,24,0,7,NA,1616,1980,"THREE LEG_303","unobs_303"
"5867","LEM","23",303,0,3,0,3,0,3,0,0,1,NA,1617,1980,"LEM_303","23_303"
"5868","LEM","24",303,0,7,0,7,0,7,0,0,1,NA,1617,1980,"LEM_303","24_303"
"5869","LEM","25",303,0,3,0,3,0,3,0,0,1,NA,1617,1980,"LEM_303","25_303"
"5870","LEM","26",303,1,7,0,7,2,3,4,0,1,NA,1617,1980,"LEM_303","26_303"
"5871","LEM","unobs",303,0,29,1,30,2,16,24,0,1,NA,1617,1980,"LEM_303","unobs_303"
"5872","LYRE","1",307,1,8,0,6,3,4,2,0,5,NA,1618,1980,"LYRE_307","1_307"
"5873","LYRE","2",307,0,1,0,1,0,1,0,0,5,NA,1618,1980,"LYRE_307","2_307"
"5874","LYRE","3",307,0,2,0,2,1,0,2,0,5,NA,1618,1980,"LYRE_307","3_307"
"5875","LYRE","4",307,0,2,0,2,1,1,1,0,5,NA,1618,1980,"LYRE_307","4_307"
"5876","LYRE","5",307,0,6,0,6,0,6,0,0,5,NA,1618,1980,"LYRE_307","5_307"
"5877","LYRE","6",307,0,7,0,7,0,0,7,0,5,NA,1618,1980,"LYRE_307","6_307"
"5878","LYRE","7",307,0,1,0,0,0,0,0,0,5,NA,1618,1980,"LYRE_307","7_307"
"5879","LYRE","unobs",307,0,24,1,26,3,19,15,0,5,NA,1618,1980,"LYRE_307","unobs_307"
"5880","MANY","1",307,1,8,0,6,2,4,2,0,6,NA,1619,1980,"MANY_307","1_307"
"5881","MANY","2",307,0,1,0,1,1,1,0,0,6,NA,1619,1980,"MANY_307","2_307"
