"","fulltag_clean","grp","julian","present","grpsize","mom_in_grp","fem_sibs_in_grp","same_cohort_count","no_ewes","no_rams","no_lambs","focal_animal_age","focal_lamb_status","choice_set","year_in","animal_day","grp_day"
"7810","ORC","unobs",289,0,69,1,2,13,67,29,0,2,NA,1672,2009,"ORC_289","unobs_289"
"7811","MOSS","10",289,0,10,0,0,0,0,10,0,2,NA,1673,2009,"MOSS_289","10_289"
"7812","MOSS","9",289,1,9,0,1,2,0,9,0,2,NA,1673,2009,"MOSS_289","9_289"
"7813","MOSS","unobs",289,0,69,1,2,13,67,29,0,2,NA,1673,2009,"MOSS_289","unobs_289"
"7814","WORM","10",289,0,10,0,0,0,0,10,0,1,NA,1674,2009,"WORM_289","10_289"
"7815","WORM","9",289,1,9,0,1,1,0,9,0,1,NA,1674,2009,"WORM_289","9_289"
"7816","WORM","unobs",289,0,69,1,2,17,67,29,0,1,NA,1674,2009,"WORM_289","unobs_289"
"7817","BASALT","10",289,0,10,0,1,0,0,10,0,4,NA,1675,2009,"BASALT_289","10_289"
"7818","BASALT","9",289,1,9,0,1,2,0,9,0,4,NA,1675,2009,"BASALT_289","9_289"
"7819","BASALT","unobs",289,0,69,1,1,1,67,29,0,4,NA,1675,2009,"BASALT_289","unobs_289"
"7820","DARKONE","10",289,0,10,0,0,1,0,10,0,6,NA,1676,2009,"DARKONE_289","10_289"
"7821","DARKONE","9",289,1,9,0,2,1,0,9,0,6,NA,1676,2009,"DARKONE_289","9_289"
"7822","DARKONE","unobs",289,0,69,1,1,4,67,29,0,6,NA,1676,2009,"DARKONE_289","unobs_289"
"7823","WHY","10",289,1,10,0,1,2,0,10,0,9,NA,1677,2009,"WHY_289","10_289"
"7824","WHY","9",289,0,9,0,0,1,0,9,0,9,NA,1677,2009,"WHY_289","9_289"
"7825","WHY","unobs",289,0,69,1,2,1,67,29,0,9,NA,1677,2009,"WHY_289","unobs_289"
"7826","OLIVER","10",289,1,10,0,3,1,0,10,0,8,NA,1678,2009,"OLIVER_289","10_289"
"7827","OLIVER","9",289,0,9,0,0,0,0,9,0,8,NA,1678,2009,"OLIVER_289","9_289"
"7828","OLIVER","unobs",289,0,69,1,1,7,67,29,0,8,NA,1678,2009,"OLIVER_289","unobs_289"
"7829","PUMPKIN","10",289,1,10,0,3,2,0,10,0,9,NA,1679,2009,"PUMPKIN_289","10_289"
"7830","PUMPKIN","9",289,0,9,0,0,1,0,9,0,9,NA,1679,2009,"PUMPKIN_289","9_289"
"7831","PUMPKIN","unobs",289,0,69,1,1,1,67,29,0,9,NA,1679,2009,"PUMPKIN_289","unobs_289"
"7832","MARMOT","10",289,1,10,0,2,2,0,10,0,7,NA,1680,2009,"MARMOT_289","10_289"
"7833","MARMOT","9",289,0,9,0,0,1,0,9,0,7,NA,1680,2009,"MARMOT_289","9_289"
"7834","MARMOT","unobs",289,0,69,1,4,6,67,29,0,7,NA,1680,2009,"MARMOT_289","unobs_289"
"7835","PEPPER","10",289,1,10,0,2,1,0,10,0,5,NA,1681,2009,"PEPPER_289","10_289"
"7836","PEPPER","9",289,0,9,0,0,0,0,9,0,5,NA,1681,2009,"PEPPER_289","9_289"
"7837","PEPPER","unobs",289,0,69,1,2,5,67,29,0,5,NA,1681,2009,"PEPPER_289","unobs_289"
"7838","BLACKY","10",289,1,10,0,1,2,0,10,0,7,NA,1682,2009,"BLACKY_289","10_289"
"7839","BLACKY","9",289,0,9,0,1,1,0,9,0,7,NA,1682,2009,"BLACKY_289","9_289"
"7840","BLACKY","unobs",289,0,69,1,1,6,67,29,0,7,NA,1682,2009,"BLACKY_289","unobs_289"
"7841","VULCAN","10",289,1,10,0,3,1,0,10,0,12,NA,1683,2009,"VULCAN_289","10_289"
"7842","VULCAN","9",289,0,9,0,0,0,0,9,0,12,NA,1683,2009,"VULCAN_289","9_289"
"7843","VULCAN","unobs",289,0,69,1,1,1,67,29,0,12,NA,1683,2009,"VULCAN_289","unobs_289"
"7844","NAZARETH","10",289,1,10,0,1,1,0,10,0,13,NA,1684,2009,"NAZARETH_289","10_289"
"7845","NAZARETH","9",289,0,9,0,0,0,0,9,0,13,NA,1684,2009,"NAZARETH_289","9_289"
"7846","NAZARETH","unobs",289,0,69,1,0,2,67,29,0,13,NA,1684,2009,"NAZARETH_289","unobs_289"
"7847","STOUT","10",289,1,10,0,2,1,0,10,0,3,NA,1685,2009,"STOUT_289","10_289"
"7848","STOUT","9",289,0,9,0,0,0,0,9,0,3,NA,1685,2009,"STOUT_289","9_289"
"7849","STOUT","unobs",289,0,69,1,4,2,67,29,0,3,NA,1685,2009,"STOUT_289","unobs_289"
"7850","PHOTON","10",289,1,10,0,2,1,0,10,0,6,NA,1686,2009,"PHOTON_289","10_289"
"7851","PHOTON","9",289,0,9,0,0,1,0,9,0,6,NA,1686,2009,"PHOTON_289","9_289"
"7852","PHOTON","unobs",289,0,69,1,2,4,67,29,0,6,NA,1686,2009,"PHOTON_289","unobs_289"
"7853","ISLE","11",295,1,6,0,1,1,5,1,0,6,0,1687,2009,"ISLE_295","11_295"
"7854","ISLE","12",295,0,10,0,0,1,5,3,0,6,0,1687,2009,"ISLE_295","12_295"
"7855","ISLE","13",295,0,3,0,0,0,0,3,0,6,0,1687,2009,"ISLE_295","13_295"
"7856","ISLE","14",295,0,1,0,1,0,0,1,0,6,0,1687,2009,"ISLE_295","14_295"
"7857","ISLE","unobs",295,0,69,1,1,4,54,38,0,6,0,1687,2009,"ISLE_295","unobs_295"
"7858","CHRONOS","11",295,1,6,0,2,1,5,1,0,2,NA,1688,2009,"CHRONOS_295","11_295"
"7859","CHRONOS","12",295,0,10,0,0,2,5,3,0,2,NA,1688,2009,"CHRONOS_295","12_295"
"7860","CHRONOS","13",295,0,3,0,0,0,0,3,0,2,NA,1688,2009,"CHRONOS_295","13_295"
"7861","CHRONOS","14",295,0,1,0,0,0,0,1,0,2,NA,1688,2009,"CHRONOS_295","14_295"
"7862","CHRONOS","unobs",295,0,69,1,3,12,54,38,0,2,NA,1688,2009,"CHRONOS_295","unobs_295"
"7863","KANOB","11",295,1,6,0,1,1,5,1,0,11,0,1689,2009,"KANOB_295","11_295"
"7864","KANOB","12",295,0,10,0,1,0,5,3,0,11,0,1689,2009,"KANOB_295","12_295"
"7865","KANOB","13",295,0,3,0,0,1,0,3,0,11,0,1689,2009,"KANOB_295","13_295"
"7866","KANOB","14",295,0,1,0,0,0,0,1,0,11,0,1689,2009,"KANOB_295","14_295"
"7867","KANOB","unobs",295,0,69,1,2,2,54,38,0,11,0,1689,2009,"KANOB_295","unobs_295"
"7868","ROOT","11",295,1,6,0,2,1,5,1,0,8,0,1690,2009,"ROOT_295","11_295"
"7869","ROOT","12",295,0,10,0,0,1,5,3,0,8,0,1690,2009,"ROOT_295","12_295"
"7870","ROOT","13",295,0,3,0,0,0,0,3,0,8,0,1690,2009,"ROOT_295","13_295"
"7871","ROOT","14",295,0,1,0,0,0,0,1,0,8,0,1690,2009,"ROOT_295","14_295"
"7872","ROOT","unobs",295,0,69,1,3,6,54,38,0,8,0,1690,2009,"ROOT_295","unobs_295"
"7873","GOLDY","11",295,1,6,0,1,1,5,1,0,1,NA,1691,2009,"GOLDY_295","11_295"
"7874","GOLDY","12",295,0,10,0,0,3,5,3,0,1,NA,1691,2009,"GOLDY_295","12_295"
"7875","GOLDY","13",295,0,3,0,0,0,0,3,0,1,NA,1691,2009,"GOLDY_295","13_295"
"7876","GOLDY","14",295,0,1,0,0,0,0,1,0,1,NA,1691,2009,"GOLDY_295","14_295"
"7877","GOLDY","unobs",295,0,69,1,3,14,54,38,0,1,NA,1691,2009,"GOLDY_295","unobs_295"
"7878","STOUT","11",295,1,6,0,1,1,5,1,0,3,NA,1692,2009,"STOUT_295","11_295"
"7879","STOUT","12",295,0,10,0,1,0,5,3,0,3,NA,1692,2009,"STOUT_295","12_295"
"7880","STOUT","13",295,0,3,0,0,0,0,3,0,3,NA,1692,2009,"STOUT_295","13_295"
"7881","STOUT","14",295,0,1,0,0,0,0,1,0,3,NA,1692,2009,"STOUT_295","14_295"
"7882","STOUT","unobs",295,0,69,1,4,2,54,38,0,3,NA,1692,2009,"STOUT_295","unobs_295"
"7883","PINCH","11",295,0,6,0,0,1,5,1,0,1,NA,1693,2009,"PINCH_295","11_295"
"7884","PINCH","12",295,1,10,0,1,3,5,3,0,1,NA,1693,2009,"PINCH_295","12_295"
"7885","PINCH","13",295,0,3,0,0,0,0,3,0,1,NA,1693,2009,"PINCH_295","13_295"
"7886","PINCH","14",295,0,1,0,0,0,0,1,0,1,NA,1693,2009,"PINCH_295","14_295"
"7887","PINCH","unobs",295,0,69,1,1,14,54,38,0,1,NA,1693,2009,"PINCH_295","unobs_295"
"7888","BOA","11",295,0,6,0,0,1,5,1,0,6,0,1695,2009,"BOA_295","11_295"
"7889","BOA","12",295,1,10,0,2,1,5,3,0,6,0,1695,2009,"BOA_295","12_295"
"7890","BOA","13",295,0,3,0,0,0,0,3,0,6,0,1695,2009,"BOA_295","13_295"
"7891","BOA","14",295,0,1,0,0,0,0,1,0,6,0,1695,2009,"BOA_295","14_295"
"7892","BOA","unobs",295,0,69,1,1,4,54,38,0,6,0,1695,2009,"BOA_295","unobs_295"
"7893","CRANE","11",295,0,6,0,0,1,5,1,0,1,NA,1696,2009,"CRANE_295","11_295"
"7894","CRANE","12",295,1,10,1,1,3,5,3,0,1,NA,1696,2009,"CRANE_295","12_295"
"7895","CRANE","13",295,0,3,0,0,0,0,3,0,1,NA,1696,2009,"CRANE_295","13_295"
"7896","CRANE","14",295,0,1,0,0,0,0,1,0,1,NA,1696,2009,"CRANE_295","14_295"
"7897","CRANE","unobs",295,0,69,0,1,14,54,38,0,1,NA,1696,2009,"CRANE_295","unobs_295"
"7898","ICHABOD","11",295,0,6,0,0,1,5,1,0,8,0,1697,2009,"ICHABOD_295","11_295"
"7899","ICHABOD","12",295,1,10,0,1,1,5,3,0,8,0,1697,2009,"ICHABOD_295","12_295"
"7900","ICHABOD","13",295,0,3,0,0,0,0,3,0,8,0,1697,2009,"ICHABOD_295","13_295"
"7901","ICHABOD","14",295,0,1,0,0,0,0,1,0,8,0,1697,2009,"ICHABOD_295","14_295"
"7902","ICHABOD","unobs",295,0,69,1,1,6,54,38,0,8,0,1697,2009,"ICHABOD_295","unobs_295"
"7903","PECCARY","11",295,0,6,0,1,1,5,1,0,2,0,1699,2009,"PECCARY_295","11_295"
"7904","PECCARY","12",295,1,10,0,1,2,5,3,0,2,0,1699,2009,"PECCARY_295","12_295"
"7905","PECCARY","13",295,0,3,0,0,0,0,3,0,2,0,1699,2009,"PECCARY_295","13_295"
"7906","PECCARY","14",295,0,1,0,0,0,0,1,0,2,0,1699,2009,"PECCARY_295","14_295"
"7907","PECCARY","unobs",295,0,69,1,4,12,54,38,0,2,0,1699,2009,"PECCARY_295","unobs_295"
"7908","GROOVE","11",295,0,6,0,0,1,5,1,0,2,NA,1700,2009,"GROOVE_295","11_295"
"7909","GROOVE","12",295,1,10,0,2,2,5,3,0,2,NA,1700,2009,"GROOVE_295","12_295"
"7910","GROOVE","13",295,0,3,0,0,0,0,3,0,2,NA,1700,2009,"GROOVE_295","13_295"
"7911","GROOVE","14",295,0,1,0,0,0,0,1,0,2,NA,1700,2009,"GROOVE_295","14_295"
"7912","GROOVE","unobs",295,0,69,1,1,12,54,38,0,2,NA,1700,2009,"GROOVE_295","unobs_295"
"7913","POPEYE","11",295,0,6,0,0,1,5,1,0,1,NA,1701,2009,"POPEYE_295","11_295"
"7914","POPEYE","12",295,1,10,1,1,3,5,3,0,1,NA,1701,2009,"POPEYE_295","12_295"
"7915","POPEYE","13",295,0,3,0,0,0,0,3,0,1,NA,1701,2009,"POPEYE_295","13_295"
"7916","POPEYE","14",295,0,1,0,0,0,0,1,0,1,NA,1701,2009,"POPEYE_295","14_295"
"7917","POPEYE","unobs",295,0,69,0,2,14,54,38,0,1,NA,1701,2009,"POPEYE_295","unobs_295"
"7918","VULCAN","11",295,0,6,0,1,0,5,1,0,12,NA,1702,2009,"VULCAN_295","11_295"
"7919","VULCAN","12",295,1,10,0,1,1,5,3,0,12,NA,1702,2009,"VULCAN_295","12_295"
"7920","VULCAN","13",295,0,3,0,0,0,0,3,0,12,NA,1702,2009,"VULCAN_295","13_295"
"7921","VULCAN","14",295,0,1,0,0,0,0,1,0,12,NA,1702,2009,"VULCAN_295","14_295"
"7922","VULCAN","unobs",295,0,69,1,2,1,54,38,0,12,NA,1702,2009,"VULCAN_295","unobs_295"
"7923","BARLEY","11",295,0,6,0,0,1,5,1,0,11,NA,1703,2009,"BARLEY_295","11_295"
"7924","BARLEY","12",295,0,10,0,0,0,5,3,0,11,NA,1703,2009,"BARLEY_295","12_295"
"7925","BARLEY","13",295,1,3,0,2,1,0,3,0,11,NA,1703,2009,"BARLEY_295","13_295"
"7926","BARLEY","14",295,0,1,0,0,0,0,1,0,11,NA,1703,2009,"BARLEY_295","14_295"
"7927","BARLEY","unobs",295,0,69,1,0,2,54,38,0,11,NA,1703,2009,"BARLEY_295","unobs_295"
"7928","BULL DURHAM","11",295,0,6,0,0,0,5,1,0,14,NA,1704,2009,"BULL DURHAM_295","11_295"
"7929","BULL DURHAM","12",295,0,10,0,0,0,5,3,0,14,NA,1704,2009,"BULL DURHAM_295","12_295"
"7930","BULL DURHAM","13",295,1,3,0,2,1,0,3,0,14,NA,1704,2009,"BULL DURHAM_295","13_295"
"7931","BULL DURHAM","14",295,0,1,0,0,0,0,1,0,14,NA,1704,2009,"BULL DURHAM_295","14_295"
"7932","BULL DURHAM","unobs",295,0,69,1,0,3,54,38,0,14,NA,1704,2009,"BULL DURHAM_295","unobs_295"
"7933","DASH","11",295,0,6,0,0,0,5,1,0,4,NA,1705,2009,"DASH_295","11_295"
"7934","DASH","12",295,0,10,0,0,0,5,3,0,4,NA,1705,2009,"DASH_295","12_295"
"7935","DASH","13",295,1,3,0,1,1,0,3,0,4,NA,1705,2009,"DASH_295","13_295"
"7936","DASH","14",295,0,1,0,0,0,0,1,0,4,NA,1705,2009,"DASH_295","14_295"
"7937","DASH","unobs",295,0,69,1,2,2,54,38,0,4,NA,1705,2009,"DASH_295","unobs_295"
"7938","PUFFIN","11",295,0,6,0,1,0,5,1,0,7,NA,1706,2009,"PUFFIN_295","11_295"
"7939","PUFFIN","12",295,0,10,0,0,0,5,3,0,7,NA,1706,2009,"PUFFIN_295","12_295"
"7940","PUFFIN","13",295,0,3,0,0,0,0,3,0,7,NA,1706,2009,"PUFFIN_295","13_295"
"7941","PUFFIN","14",295,1,1,0,1,1,0,1,0,7,NA,1706,2009,"PUFFIN_295","14_295"
"7942","PUFFIN","unobs",295,0,69,1,1,8,54,38,0,7,NA,1706,2009,"PUFFIN_295","unobs_295"
"7943","FREDDY","1",302,1,35,0,1,1,21,10,0,10,NA,1707,2009,"FREDDY_302","1_302"
"7944","FREDDY","19",302,0,9,0,0,0,0,8,0,10,NA,1707,2009,"FREDDY_302","19_302"
"7945","FREDDY","2",302,0,6,0,1,1,0,6,0,10,NA,1707,2009,"FREDDY_302","2_302"
"7946","FREDDY","20",302,0,2,0,0,0,0,2,0,10,NA,1707,2009,"FREDDY_302","20_302"
"7947","FREDDY","21",302,0,7,0,0,0,0,7,0,10,NA,1707,2009,"FREDDY_302","21_302"
"7948","FREDDY","3",302,0,5,0,0,0,0,5,0,10,NA,1707,2009,"FREDDY_302","3_302"
"7949","FREDDY","4",302,0,42,0,0,0,26,10,0,10,NA,1707,2009,"FREDDY_302","4_302"
"7950","FREDDY","unobs",302,0,15,1,-1,0,17,21,0,10,NA,1707,2009,"FREDDY_302","unobs_302"
"7951","DASH","1",302,1,35,0,2,2,21,10,0,4,NA,1708,2009,"DASH_302","1_302"
"7952","DASH","19",302,0,9,0,0,0,0,8,0,4,NA,1708,2009,"DASH_302","19_302"
"7953","DASH","2",302,0,6,0,1,1,0,6,0,4,NA,1708,2009,"DASH_302","2_302"
"7954","DASH","20",302,0,2,0,0,0,0,2,0,4,NA,1708,2009,"DASH_302","20_302"
"7955","DASH","21",302,0,7,0,2,2,0,7,0,4,NA,1708,2009,"DASH_302","21_302"
"7956","DASH","3",302,0,5,0,0,0,0,5,0,4,NA,1708,2009,"DASH_302","3_302"
"7957","DASH","4",302,0,42,0,0,1,26,10,0,4,NA,1708,2009,"DASH_302","4_302"
"7958","DASH","unobs",302,0,15,1,-2,0,17,21,0,4,NA,1708,2009,"DASH_302","unobs_302"
"7959","BASALT","1",302,1,35,1,1,2,21,10,0,4,NA,1709,2009,"BASALT_302","1_302"
"7960","BASALT","19",302,0,9,0,1,0,0,8,0,4,NA,1709,2009,"BASALT_302","19_302"
"7961","BASALT","2",302,0,6,0,1,1,0,6,0,4,NA,1709,2009,"BASALT_302","2_302"
"7962","BASALT","20",302,0,2,0,0,0,0,2,0,4,NA,1709,2009,"BASALT_302","20_302"
"7963","BASALT","21",302,0,7,0,1,2,0,7,0,4,NA,1709,2009,"BASALT_302","21_302"
"7964","BASALT","3",302,0,5,0,0,0,0,5,0,4,NA,1709,2009,"BASALT_302","3_302"
"7965","BASALT","4",302,0,42,0,1,1,26,10,0,4,NA,1709,2009,"BASALT_302","4_302"
"7966","BASALT","unobs",302,0,15,0,-2,0,17,21,0,4,NA,1709,2009,"BASALT_302","unobs_302"
"7967","VULCAN","1",302,1,35,0,3,2,21,10,0,12,NA,1710,2009,"VULCAN_302","1_302"
"7968","VULCAN","19",302,0,9,0,1,0,0,8,0,12,NA,1710,2009,"VULCAN_302","19_302"
"7969","VULCAN","2",302,0,6,0,1,1,0,6,0,12,NA,1710,2009,"VULCAN_302","2_302"
"7970","VULCAN","20",302,0,2,0,1,0,0,2,0,12,NA,1710,2009,"VULCAN_302","20_302"
"7971","VULCAN","21",302,0,7,0,1,0,0,7,0,12,NA,1710,2009,"VULCAN_302","21_302"
"7972","VULCAN","3",302,0,5,0,1,0,0,5,0,12,NA,1710,2009,"VULCAN_302","3_302"
"7973","VULCAN","4",302,0,42,0,0,0,26,10,0,12,NA,1710,2009,"VULCAN_302","4_302"
"7974","VULCAN","unobs",302,0,15,1,-4,0,17,21,0,12,NA,1710,2009,"VULCAN_302","unobs_302"
"7975","BULL DURHAM","1",302,1,35,0,1,1,21,10,0,14,NA,1711,2009,"BULL DURHAM_302","1_302"
"7976","BULL DURHAM","19",302,0,9,0,1,0,0,8,0,14,NA,1711,2009,"BULL DURHAM_302","19_302"
"7977","BULL DURHAM","2",302,0,6,0,1,1,0,6,0,14,NA,1711,2009,"BULL DURHAM_302","2_302"
"7978","BULL DURHAM","20",302,0,2,0,1,0,0,2,0,14,NA,1711,2009,"BULL DURHAM_302","20_302"
"7979","BULL DURHAM","21",302,0,7,0,1,1,0,7,0,14,NA,1711,2009,"BULL DURHAM_302","21_302"
"7980","BULL DURHAM","3",302,0,5,0,1,0,0,5,0,14,NA,1711,2009,"BULL DURHAM_302","3_302"
"7981","BULL DURHAM","4",302,0,42,0,0,2,26,10,0,14,NA,1711,2009,"BULL DURHAM_302","4_302"
"7982","BULL DURHAM","unobs",302,0,15,1,-4,1,17,21,0,14,NA,1711,2009,"BULL DURHAM_302","unobs_302"
"7983","WHY","1",302,1,35,0,2,2,21,10,0,9,NA,1712,2009,"WHY_302","1_302"
"7984","WHY","19",302,0,9,0,0,1,0,8,0,9,NA,1712,2009,"WHY_302","19_302"
"7985","WHY","2",302,0,6,0,1,1,0,6,0,9,NA,1712,2009,"WHY_302","2_302"
"7986","WHY","20",302,0,2,0,0,0,0,2,0,9,NA,1712,2009,"WHY_302","20_302"
"7987","WHY","21",302,0,7,0,2,2,0,7,0,9,NA,1712,2009,"WHY_302","21_302"
"7988","WHY","3",302,0,5,0,0,0,0,5,0,9,NA,1712,2009,"WHY_302","3_302"
"7989","WHY","4",302,0,42,0,0,2,26,10,0,9,NA,1712,2009,"WHY_302","4_302"
"7990","WHY","unobs",302,0,15,1,-2,0,17,21,0,9,NA,1712,2009,"WHY_302","unobs_302"
"7991","GROOVE","1",302,1,35,0,2,7,21,10,0,2,NA,1714,2009,"GROOVE_302","1_302"
"7992","GROOVE","19",302,0,9,0,0,0,0,8,0,2,NA,1714,2009,"GROOVE_302","19_302"
"7993","GROOVE","2",302,0,6,0,0,0,0,6,0,2,NA,1714,2009,"GROOVE_302","2_302"
"7994","GROOVE","20",302,0,2,0,0,0,0,2,0,2,NA,1714,2009,"GROOVE_302","20_302"
"7995","GROOVE","21",302,0,7,0,0,0,0,7,0,2,NA,1714,2009,"GROOVE_302","21_302"
"7996","GROOVE","3",302,0,5,0,0,0,0,5,0,2,NA,1714,2009,"GROOVE_302","3_302"
"7997","GROOVE","4",302,0,42,1,1,10,26,10,0,2,NA,1714,2009,"GROOVE_302","4_302"
"7998","GROOVE","unobs",302,0,15,0,0,0,17,21,0,2,NA,1714,2009,"GROOVE_302","unobs_302"
"7999","BLOKE","1",302,1,35,1,1,4,21,10,0,1,NA,1715,2009,"BLOKE_302","1_302"
"8000","BLOKE","19",302,0,9,0,0,0,0,8,0,1,NA,1715,2009,"BLOKE_302","19_302"
"8001","BLOKE","2",302,0,6,0,0,0,0,6,0,1,NA,1715,2009,"BLOKE_302","2_302"
"8002","BLOKE","20",302,0,2,0,0,0,0,2,0,1,NA,1715,2009,"BLOKE_302","20_302"
"8003","BLOKE","21",302,0,7,0,0,1,0,7,0,1,NA,1715,2009,"BLOKE_302","21_302"
"8004","BLOKE","3",302,0,5,0,0,0,0,5,0,1,NA,1715,2009,"BLOKE_302","3_302"
"8005","BLOKE","4",302,0,42,0,0,3,26,10,0,1,NA,1715,2009,"BLOKE_302","4_302"
"8006","BLOKE","unobs",302,0,15,0,1,10,17,21,0,1,NA,1715,2009,"BLOKE_302","unobs_302"
"8007","PUMPKIN","1",302,1,35,0,3,2,21,10,0,9,NA,1716,2009,"PUMPKIN_302","1_302"
"8008","PUMPKIN","19",302,0,9,0,1,1,0,8,0,9,NA,1716,2009,"PUMPKIN_302","19_302"
"8009","PUMPKIN","2",302,0,6,0,1,1,0,6,0,9,NA,1716,2009,"PUMPKIN_302","2_302"
"8010","PUMPKIN","20",302,0,2,0,1,0,0,2,0,9,NA,1716,2009,"PUMPKIN_302","20_302"
"8011","PUMPKIN","21",302,0,7,0,1,2,0,7,0,9,NA,1716,2009,"PUMPKIN_302","21_302"
"8012","PUMPKIN","3",302,0,5,0,1,0,0,5,0,9,NA,1716,2009,"PUMPKIN_302","3_302"
"8013","PUMPKIN","4",302,0,42,0,0,2,26,10,0,9,NA,1716,2009,"PUMPKIN_302","4_302"
"8014","PUMPKIN","unobs",302,0,15,1,-4,0,17,21,0,9,NA,1716,2009,"PUMPKIN_302","unobs_302"
"8015","MOSS","1",302,1,35,1,1,7,21,10,0,2,NA,1717,2009,"MOSS_302","1_302"
"8016","MOSS","19",302,0,9,0,0,0,0,8,0,2,NA,1717,2009,"MOSS_302","19_302"
"8017","MOSS","2",302,0,6,0,0,0,0,6,0,2,NA,1717,2009,"MOSS_302","2_302"
"8018","MOSS","20",302,0,2,0,0,0,0,2,0,2,NA,1717,2009,"MOSS_302","20_302"
"8019","MOSS","21",302,0,7,0,0,0,0,7,0,2,NA,1717,2009,"MOSS_302","21_302"
"8020","MOSS","3",302,0,5,0,0,0,0,5,0,2,NA,1717,2009,"MOSS_302","3_302"
"8021","MOSS","4",302,0,42,0,1,10,26,10,0,2,NA,1717,2009,"MOSS_302","4_302"
"8022","MOSS","unobs",302,0,15,0,1,0,17,21,0,2,NA,1717,2009,"MOSS_302","unobs_302"
"8023","URN","1",302,1,35,1,2,3,21,10,0,5,0,1718,2009,"URN_302","1_302"
"8024","URN","19",302,0,9,0,1,1,0,8,0,5,0,1718,2009,"URN_302","19_302"
"8025","URN","2",302,0,6,0,0,0,0,6,0,5,0,1718,2009,"URN_302","2_302"
"8026","URN","20",302,0,2,0,0,0,0,2,0,5,0,1718,2009,"URN_302","20_302"
"8027","URN","21",302,0,7,0,0,0,0,7,0,5,0,1718,2009,"URN_302","21_302"
"8028","URN","3",302,0,5,0,1,1,0,5,0,5,0,1718,2009,"URN_302","3_302"
"8029","URN","4",302,0,42,0,2,2,26,10,0,5,0,1718,2009,"URN_302","4_302"
"8030","URN","unobs",302,0,15,0,0,0,17,21,0,5,0,1718,2009,"URN_302","unobs_302"
"8031","ANTIWAVE","1",302,1,35,1,1,3,21,10,0,5,0,1719,2009,"ANTIWAVE_302","1_302"
"8032","ANTIWAVE","19",302,0,9,0,0,1,0,8,0,5,0,1719,2009,"ANTIWAVE_302","19_302"
"8033","ANTIWAVE","2",302,0,6,0,0,0,0,6,0,5,0,1719,2009,"ANTIWAVE_302","2_302"
"8034","ANTIWAVE","20",302,0,2,0,0,0,0,2,0,5,0,1719,2009,"ANTIWAVE_302","20_302"
"8035","ANTIWAVE","21",302,0,7,0,1,0,0,7,0,5,0,1719,2009,"ANTIWAVE_302","21_302"
"8036","ANTIWAVE","3",302,0,5,0,0,1,0,5,0,5,0,1719,2009,"ANTIWAVE_302","3_302"
"8037","ANTIWAVE","4",302,0,42,0,0,2,26,10,0,5,0,1719,2009,"ANTIWAVE_302","4_302"
"8038","ANTIWAVE","unobs",302,0,15,0,1,0,17,21,0,5,0,1719,2009,"ANTIWAVE_302","unobs_302"
"8039","WING","1",302,1,35,0,1,2,21,10,0,7,0,1720,2009,"WING_302","1_302"
"8040","WING","19",302,0,9,0,0,3,0,8,0,7,0,1720,2009,"WING_302","19_302"
"8041","WING","2",302,0,6,0,0,0,0,6,0,7,0,1720,2009,"WING_302","2_302"
"8042","WING","20",302,0,2,0,0,0,0,2,0,7,0,1720,2009,"WING_302","20_302"
"8043","WING","21",302,0,7,0,0,0,0,7,0,7,0,1720,2009,"WING_302","21_302"
"8044","WING","3",302,0,5,0,0,2,0,5,0,7,0,1720,2009,"WING_302","3_302"
"8045","WING","4",302,0,42,1,2,4,26,10,0,7,0,1720,2009,"WING_302","4_302"
"8046","WING","unobs",302,0,15,0,2,1,17,21,0,7,0,1720,2009,"WING_302","unobs_302"
"8047","CATFISH","1",302,1,35,0,2,2,21,10,0,11,0,1721,2009,"CATFISH_302","1_302"
"8048","CATFISH","19",302,0,9,0,0,1,0,8,0,11,0,1721,2009,"CATFISH_302","19_302"
"8049","CATFISH","2",302,0,6,0,0,0,0,6,0,11,0,1721,2009,"CATFISH_302","2_302"
"8050","CATFISH","20",302,0,2,0,0,1,0,2,0,11,0,1721,2009,"CATFISH_302","20_302"
"8051","CATFISH","21",302,0,7,0,0,0,0,7,0,11,0,1721,2009,"CATFISH_302","21_302"
"8052","CATFISH","3",302,0,5,0,0,1,0,5,0,11,0,1721,2009,"CATFISH_302","3_302"
"8053","CATFISH","4",302,0,42,0,1,1,26,10,0,11,0,1721,2009,"CATFISH_302","4_302"
"8054","CATFISH","unobs",302,0,15,1,0,0,17,21,0,11,0,1721,2009,"CATFISH_302","unobs_302"
"8055","REED","1",302,1,35,0,2,2,21,10,0,12,0,1722,2009,"REED_302","1_302"
"8056","REED","19",302,0,9,0,0,0,0,8,0,12,0,1722,2009,"REED_302","19_302"
"8057","REED","2",302,0,6,0,0,1,0,6,0,12,0,1722,2009,"REED_302","2_302"
"8058","REED","20",302,0,2,0,0,0,0,2,0,12,0,1722,2009,"REED_302","20_302"
"8059","REED","21",302,0,7,0,0,0,0,7,0,12,0,1722,2009,"REED_302","21_302"
"8060","REED","3",302,0,5,0,0,0,0,5,0,12,0,1722,2009,"REED_302","3_302"
"8061","REED","4",302,0,42,0,1,0,26,10,0,12,0,1722,2009,"REED_302","4_302"
"8062","REED","unobs",302,0,15,1,0,0,17,21,0,12,0,1722,2009,"REED_302","unobs_302"
