"","fulltag_clean","grp","julian","present","grpsize","mom_in_grp","fem_sibs_in_grp","same_cohort_count","no_ewes","no_rams","no_lambs","focal_animal_age","focal_lamb_status","choice_set","year_in","animal_day","grp_day"
"75","PALOUSE","3",88,1,6,0,1,1,4,2,0,11,0,22,2006,"PALOUSE_88","3_88"
"76","PALOUSE","unobs",88,0,46,1,0,2,21,28,0,11,0,22,2006,"PALOUSE_88","unobs_88"
"77","JESSE","1",88,0,4,0,0,0,4,0,0,12,NA,23,2006,"JESSE_88","1_88"
"78","JESSE","2",88,0,14,0,0,0,10,4,0,12,NA,23,2006,"JESSE_88","2_88"
"79","JESSE","3",88,1,6,0,1,1,4,2,0,12,NA,23,2006,"JESSE_88","3_88"
"80","JESSE","unobs",88,0,46,1,1,1,21,28,0,12,NA,23,2006,"JESSE_88","unobs_88"
"81","BARLEY","1",88,0,4,0,0,0,4,0,0,8,NA,24,2006,"BARLEY_88","1_88"
"82","BARLEY","2",88,0,14,0,0,2,10,4,0,8,NA,24,2006,"BARLEY_88","2_88"
"83","BARLEY","3",88,1,6,0,1,2,4,2,0,8,NA,24,2006,"BARLEY_88","3_88"
"84","BARLEY","unobs",88,0,46,1,2,0,21,28,0,8,NA,24,2006,"BARLEY_88","unobs_88"
"85","KOB","4",89,1,13,0,2,1,1,12,0,9,NA,25,2006,"KOB_89","4_89"
"86","KOB","5",89,0,7,0,0,2,0,7,0,9,NA,25,2006,"KOB_89","5_89"
"87","KOB","6",89,0,4,1,0,0,0,0,0,9,NA,25,2006,"KOB_89","6_89"
"88","KOB","unobs",89,0,44,0,2,3,36,13,0,9,NA,25,2006,"KOB_89","unobs_89"
"89","FREDDY","4",89,1,13,0,1,1,1,12,0,7,NA,26,2006,"FREDDY_89","4_89"
"90","FREDDY","5",89,0,7,0,0,0,0,7,0,7,NA,26,2006,"FREDDY_89","5_89"
"91","FREDDY","6",89,0,4,0,0,0,0,0,0,7,NA,26,2006,"FREDDY_89","6_89"
"92","FREDDY","unobs",89,0,44,1,0,0,36,13,0,7,NA,26,2006,"FREDDY_89","unobs_89"
"93","SALIX","4",89,1,13,0,1,2,1,12,0,5,NA,27,2006,"SALIX_89","4_89"
"94","SALIX","5",89,0,7,0,0,0,0,7,0,5,NA,27,2006,"SALIX_89","5_89"
"95","SALIX","6",89,0,4,0,0,0,0,0,0,5,NA,27,2006,"SALIX_89","6_89"
"96","SALIX","unobs",89,0,44,1,0,8,36,13,0,5,NA,27,2006,"SALIX_89","unobs_89"
"97","PHOENIX","4",89,1,13,0,1,1,1,12,0,11,NA,28,2006,"PHOENIX_89","4_89"
"98","PHOENIX","5",89,0,7,0,0,1,0,7,0,11,NA,28,2006,"PHOENIX_89","5_89"
"99","PHOENIX","6",89,0,4,0,0,0,0,0,0,11,NA,28,2006,"PHOENIX_89","6_89"
"100","PHOENIX","unobs",89,0,44,1,2,2,36,13,0,11,NA,28,2006,"PHOENIX_89","unobs_89"
"101","NAVEL","4",89,1,13,0,2,1,1,12,0,6,NA,29,2006,"NAVEL_89","4_89"
"102","NAVEL","5",89,0,7,0,0,1,0,7,0,6,NA,29,2006,"NAVEL_89","5_89"
"103","NAVEL","6",89,0,4,1,0,0,0,0,0,6,NA,29,2006,"NAVEL_89","6_89"
"104","NAVEL","unobs",89,0,44,0,2,2,36,13,0,6,NA,29,2006,"NAVEL_89","unobs_89"
"105","GHOG","4",89,1,13,0,1,4,1,12,0,4,NA,30,2006,"GHOG_89","4_89"
"106","GHOG","5",89,0,7,0,0,0,0,7,0,4,NA,30,2006,"GHOG_89","5_89"
"107","GHOG","6",89,0,4,0,0,0,0,0,0,4,NA,30,2006,"GHOG_89","6_89"
"108","GHOG","unobs",89,0,44,1,2,5,36,13,0,4,NA,30,2006,"GHOG_89","unobs_89"
"109","MARMOT","4",89,1,13,0,1,4,1,12,0,4,NA,31,2006,"MARMOT_89","4_89"
"110","MARMOT","5",89,0,7,0,0,0,0,7,0,4,NA,31,2006,"MARMOT_89","5_89"
"111","MARMOT","6",89,0,4,0,0,0,0,0,0,4,NA,31,2006,"MARMOT_89","6_89"
"112","MARMOT","unobs",89,0,44,1,3,5,36,13,0,4,NA,31,2006,"MARMOT_89","unobs_89"
"113","BLACKY","4",89,1,13,0,1,4,1,12,0,4,NA,32,2006,"BLACKY_89","4_89"
"114","BLACKY","5",89,0,7,0,0,0,0,7,0,4,NA,32,2006,"BLACKY_89","5_89"
"115","BLACKY","6",89,0,4,0,0,0,0,0,0,4,NA,32,2006,"BLACKY_89","6_89"
"116","BLACKY","unobs",89,0,44,1,3,5,36,13,0,4,NA,32,2006,"BLACKY_89","unobs_89"
"117","PUFFIN","4",89,1,13,0,1,4,1,12,0,4,NA,33,2006,"PUFFIN_89","4_89"
"118","PUFFIN","5",89,0,7,0,1,0,0,7,0,4,NA,33,2006,"PUFFIN_89","5_89"
"119","PUFFIN","6",89,0,4,0,0,0,0,0,0,4,NA,33,2006,"PUFFIN_89","6_89"
"120","PUFFIN","unobs",89,0,44,1,4,5,36,13,0,4,NA,33,2006,"PUFFIN_89","unobs_89"
"121","PEPPER","4",89,1,13,0,2,1,1,12,0,2,NA,34,2006,"PEPPER_89","4_89"
"122","PEPPER","5",89,0,7,0,0,0,0,7,0,2,NA,34,2006,"PEPPER_89","5_89"
"123","PEPPER","6",89,0,4,0,0,0,0,0,0,2,NA,34,2006,"PEPPER_89","6_89"
"124","PEPPER","unobs",89,0,44,1,1,8,36,13,0,2,NA,34,2006,"PEPPER_89","unobs_89"
"125","PHOTON","4",89,1,13,0,2,2,1,12,0,3,NA,35,2006,"PHOTON_89","4_89"
"126","PHOTON","5",89,0,7,0,0,0,0,7,0,3,NA,35,2006,"PHOTON_89","5_89"
"127","PHOTON","6",89,0,4,0,0,0,0,0,0,3,NA,35,2006,"PHOTON_89","6_89"
"128","PHOTON","unobs",89,0,44,1,1,4,36,13,0,3,NA,35,2006,"PHOTON_89","unobs_89"
"129","OLIVER","4",89,1,13,0,1,2,1,12,0,5,NA,36,2006,"OLIVER_89","4_89"
"130","OLIVER","5",89,0,7,0,0,0,0,7,0,5,NA,36,2006,"OLIVER_89","5_89"
"131","OLIVER","6",89,0,4,0,0,0,0,0,0,5,NA,36,2006,"OLIVER_89","6_89"
"132","OLIVER","unobs",89,0,44,1,3,8,36,13,0,5,NA,36,2006,"OLIVER_89","unobs_89"
"133","DARKONE","4",89,1,13,1,1,2,1,12,0,3,NA,37,2006,"DARKONE_89","4_89"
"134","DARKONE","5",89,0,7,0,0,0,0,7,0,3,NA,37,2006,"DARKONE_89","5_89"
"135","DARKONE","6",89,0,4,0,0,0,0,0,0,3,NA,37,2006,"DARKONE_89","6_89"
"136","DARKONE","unobs",89,0,44,0,1,4,36,13,0,3,NA,37,2006,"DARKONE_89","unobs_89"
"137","RUFOUS","4",89,0,13,0,0,0,1,12,0,10,NA,38,2006,"RUFOUS_89","4_89"
"138","RUFOUS","5",89,1,7,0,1,2,0,7,0,10,NA,38,2006,"RUFOUS_89","5_89"
"139","RUFOUS","6",89,0,4,0,0,0,0,0,0,10,NA,38,2006,"RUFOUS_89","6_89"
"140","RUFOUS","unobs",89,0,44,1,0,1,36,13,0,10,NA,38,2006,"RUFOUS_89","unobs_89"
"141","PLANO","4",89,0,13,0,0,0,1,12,0,13,NA,39,2006,"PLANO_89","4_89"
"142","PLANO","5",89,1,7,0,1,1,0,7,0,13,NA,39,2006,"PLANO_89","5_89"
"143","PLANO","6",89,0,4,0,0,0,0,0,0,13,NA,39,2006,"PLANO_89","6_89"
"144","PLANO","unobs",89,0,44,1,0,1,36,13,0,13,NA,39,2006,"PLANO_89","unobs_89"
"145","SHRIMP","4",89,0,13,0,0,1,1,12,0,9,NA,40,2006,"SHRIMP_89","4_89"
"146","SHRIMP","5",89,1,7,0,2,2,0,7,0,9,NA,40,2006,"SHRIMP_89","5_89"
"147","SHRIMP","6",89,0,4,0,0,0,0,0,0,9,NA,40,2006,"SHRIMP_89","6_89"
"148","SHRIMP","unobs",89,0,44,1,1,3,36,13,0,9,NA,40,2006,"SHRIMP_89","unobs_89"
"149","NAZARETH","4",89,0,13,0,0,0,1,12,0,10,NA,41,2006,"NAZARETH_89","4_89"
"150","NAZARETH","5",89,1,7,0,1,2,0,7,0,10,NA,41,2006,"NAZARETH_89","5_89"
"151","NAZARETH","6",89,0,4,0,1,0,0,0,0,10,NA,41,2006,"NAZARETH_89","6_89"
"152","NAZARETH","unobs",89,0,44,1,0,1,36,13,0,10,NA,41,2006,"NAZARETH_89","unobs_89"
"153","WHY","4",89,0,13,0,0,1,1,12,0,6,NA,42,2006,"WHY_89","4_89"
"154","WHY","5",89,1,7,0,1,1,0,7,0,6,NA,42,2006,"WHY_89","5_89"
"155","WHY","6",89,0,4,0,1,0,0,0,0,6,NA,42,2006,"WHY_89","6_89"
"156","WHY","unobs",89,0,44,1,3,2,36,13,0,6,NA,42,2006,"WHY_89","unobs_89"
"157","BULL DURHAM","4",89,0,13,0,0,1,1,12,0,11,NA,43,2006,"BULL DURHAM_89","4_89"
"158","BULL DURHAM","5",89,1,7,0,2,1,0,7,0,11,NA,43,2006,"BULL DURHAM_89","5_89"
"159","BULL DURHAM","6",89,0,4,0,0,0,0,0,0,11,NA,43,2006,"BULL DURHAM_89","6_89"
"160","BULL DURHAM","unobs",89,0,44,1,1,2,36,13,0,11,NA,43,2006,"BULL DURHAM_89","unobs_89"
"161","EQUUS","4",89,0,13,0,1,1,1,12,0,9,NA,44,2006,"EQUUS_89","4_89"
"162","EQUUS","5",89,1,7,0,1,2,0,7,0,9,NA,44,2006,"EQUUS_89","5_89"
"163","EQUUS","6",89,0,4,0,0,0,0,0,0,9,NA,44,2006,"EQUUS_89","6_89"
"164","EQUUS","unobs",89,0,44,1,4,3,36,13,0,9,NA,44,2006,"EQUUS_89","unobs_89"
"165","COCOA","4",89,0,13,0,0,0,1,12,0,14,NA,46,2006,"COCOA_89","4_89"
"166","COCOA","5",89,0,7,0,1,0,0,7,0,14,NA,46,2006,"COCOA_89","5_89"
"167","COCOA","6",89,1,4,0,1,0,0,0,0,14,NA,46,2006,"COCOA_89","6_89"
"168","COCOA","unobs",89,0,44,1,0,1,36,13,0,14,NA,46,2006,"COCOA_89","unobs_89"
"169","MONTANA","4",89,0,13,0,0,0,1,12,0,14,NA,47,2006,"MONTANA_89","4_89"
"170","MONTANA","5",89,0,7,0,1,0,0,7,0,14,NA,47,2006,"MONTANA_89","5_89"
"171","MONTANA","6",89,1,4,0,1,0,0,0,0,14,NA,47,2006,"MONTANA_89","6_89"
"172","MONTANA","unobs",89,0,44,1,3,1,36,13,0,14,NA,47,2006,"MONTANA_89","unobs_89"
"173","PASQUE","4",89,0,13,0,0,0,1,12,0,10,NA,48,2006,"PASQUE_89","4_89"
"174","PASQUE","5",89,0,7,0,0,2,0,7,0,10,NA,48,2006,"PASQUE_89","5_89"
"175","PASQUE","6",89,1,4,0,1,0,0,0,0,10,NA,48,2006,"PASQUE_89","6_89"
"176","PASQUE","unobs",89,0,44,1,1,1,36,13,0,10,NA,48,2006,"PASQUE_89","unobs_89"
"177","GRASS","7",108,0,7,0,0,0,0,0,0,4,0,49,2006,"GRASS_108","7_108"
"178","GRASS","8",108,1,7,0,1,0,0,0,0,4,0,49,2006,"GRASS_108","8_108"
"179","GRASS","9",108,0,12,0,2,0,0,0,0,4,0,49,2006,"GRASS_108","9_108"
"180","GRASS","unobs",108,0,44,1,2,5,15,33,0,4,0,49,2006,"GRASS_108","unobs_108"
"181","TREK","7",108,0,7,0,0,0,0,0,0,5,0,50,2006,"TREK_108","7_108"
"182","TREK","8",108,1,7,0,1,0,0,0,0,5,0,50,2006,"TREK_108","8_108"
"183","TREK","9",108,0,12,0,1,0,0,0,0,5,0,50,2006,"TREK_108","9_108"
"184","TREK","unobs",108,0,44,1,1,5,15,33,0,5,0,50,2006,"TREK_108","unobs_108"
"185","CAPER","7",108,0,7,0,1,0,0,0,0,11,NA,51,2006,"CAPER_108","7_108"
"186","CAPER","8",108,1,7,0,1,0,0,0,0,11,NA,51,2006,"CAPER_108","8_108"
"187","CAPER","9",108,0,12,1,0,0,0,0,0,11,NA,51,2006,"CAPER_108","9_108"
"188","CAPER","unobs",108,0,44,0,2,3,15,33,0,11,NA,51,2006,"CAPER_108","unobs_108"
"189","KANOB","7",108,0,7,0,0,0,0,0,0,8,NA,52,2006,"KANOB_108","7_108"
"190","KANOB","8",108,1,7,0,1,0,0,0,0,8,NA,52,2006,"KANOB_108","8_108"
"191","KANOB","9",108,0,12,0,0,0,0,0,0,8,NA,52,2006,"KANOB_108","9_108"
"192","KANOB","unobs",108,0,44,1,3,3,15,33,0,8,NA,52,2006,"KANOB_108","unobs_108"
"193","PASQUE","7",108,0,7,0,0,0,0,0,0,10,NA,53,2006,"PASQUE_108","7_108"
"194","PASQUE","8",108,1,7,0,1,0,0,0,0,10,NA,53,2006,"PASQUE_108","8_108"
"195","PASQUE","9",108,0,12,0,0,0,0,0,0,10,NA,53,2006,"PASQUE_108","9_108"
"196","PASQUE","unobs",108,0,44,1,1,3,15,33,0,10,NA,53,2006,"PASQUE_108","unobs_108"
"197","PLUMA","7",108,0,7,0,0,0,0,0,0,5,NA,54,2006,"PLUMA_108","7_108"
"198","PLUMA","8",108,1,7,0,1,0,0,0,0,5,NA,54,2006,"PLUMA_108","8_108"
"199","PLUMA","9",108,0,12,0,1,0,0,0,0,5,NA,54,2006,"PLUMA_108","9_108"
"200","PLUMA","unobs",108,0,44,1,4,5,15,33,0,5,NA,54,2006,"PLUMA_108","unobs_108"
"201","STILT","7",108,0,7,0,0,0,0,0,0,4,0,55,2006,"STILT_108","7_108"
"202","STILT","8",108,1,7,0,1,0,0,0,0,4,0,55,2006,"STILT_108","8_108"
"203","STILT","9",108,0,12,1,1,0,0,0,0,4,0,55,2006,"STILT_108","9_108"
"204","STILT","unobs",108,0,44,0,2,5,15,33,0,4,0,55,2006,"STILT_108","unobs_108"
"205","ICHABOD","7",108,1,7,0,1,0,0,0,0,5,NA,56,2006,"ICHABOD_108","7_108"
"206","ICHABOD","8",108,0,7,0,0,0,0,0,0,5,NA,56,2006,"ICHABOD_108","8_108"
"207","ICHABOD","9",108,0,12,0,0,0,0,0,0,5,NA,56,2006,"ICHABOD_108","9_108"
"208","ICHABOD","unobs",108,0,44,1,1,5,15,33,0,5,NA,56,2006,"ICHABOD_108","unobs_108"
"209","PATCH","7",108,1,7,0,1,0,0,0,0,3,NA,57,2006,"PATCH_108","7_108"
"210","PATCH","8",108,0,7,1,0,0,0,0,0,3,NA,57,2006,"PATCH_108","8_108"
"211","PATCH","9",108,0,12,0,0,0,0,0,0,3,NA,57,2006,"PATCH_108","9_108"
"212","PATCH","unobs",108,0,44,0,1,3,15,33,0,3,NA,57,2006,"PATCH_108","unobs_108"
"213","ROOT","7",108,1,7,0,1,0,0,0,0,5,0,58,2006,"ROOT_108","7_108"
"214","ROOT","8",108,0,7,0,0,0,0,0,0,5,0,58,2006,"ROOT_108","8_108"
"215","ROOT","9",108,0,12,0,2,0,0,0,0,5,0,58,2006,"ROOT_108","9_108"
"216","ROOT","unobs",108,0,44,1,0,5,15,33,0,5,0,58,2006,"ROOT_108","unobs_108"
"217","TOAD","7",108,1,7,0,1,0,0,0,0,2,NA,59,2006,"TOAD_108","7_108"
"218","TOAD","8",108,0,7,0,0,0,0,0,0,2,NA,59,2006,"TOAD_108","8_108"
"219","TOAD","9",108,0,12,1,0,0,0,0,0,2,NA,59,2006,"TOAD_108","9_108"
"220","TOAD","unobs",108,0,44,0,1,4,15,33,0,2,NA,59,2006,"TOAD_108","unobs_108"
"221","CAPER","7",108,1,7,0,1,0,0,0,0,11,NA,60,2006,"CAPER_108","7_108"
"222","CAPER","8",108,0,7,0,1,0,0,0,0,11,NA,60,2006,"CAPER_108","8_108"
"223","CAPER","9",108,0,12,1,0,0,0,0,0,11,NA,60,2006,"CAPER_108","9_108"
"224","CAPER","unobs",108,0,44,0,2,3,15,33,0,11,NA,60,2006,"CAPER_108","unobs_108"
"225","SIS","7",108,1,7,0,1,0,0,0,0,4,NA,61,2006,"SIS_108","7_108"
"226","SIS","8",108,0,7,0,0,0,0,0,0,4,NA,61,2006,"SIS_108","8_108"
"227","SIS","9",108,0,12,0,0,0,0,0,0,4,NA,61,2006,"SIS_108","9_108"
"228","SIS","unobs",108,0,44,1,1,5,15,33,0,4,NA,61,2006,"SIS_108","unobs_108"
"229","ANTIWAVE","7",108,1,7,0,1,0,0,0,0,2,0,62,2006,"ANTIWAVE_108","7_108"
"230","ANTIWAVE","8",108,0,7,1,0,0,0,0,0,2,0,62,2006,"ANTIWAVE_108","8_108"
"231","ANTIWAVE","9",108,0,12,0,0,0,0,0,0,2,0,62,2006,"ANTIWAVE_108","9_108"
"232","ANTIWAVE","unobs",108,0,44,0,1,4,15,33,0,2,0,62,2006,"ANTIWAVE_108","unobs_108"
"233","MONTANA","7",108,0,7,0,0,0,0,0,0,14,NA,63,2006,"MONTANA_108","7_108"
"234","MONTANA","8",108,0,7,0,0,0,0,0,0,14,NA,63,2006,"MONTANA_108","8_108"
"235","MONTANA","9",108,1,12,0,1,0,0,0,0,14,NA,63,2006,"MONTANA_108","9_108"
"236","MONTANA","unobs",108,0,44,1,4,2,15,33,0,14,NA,63,2006,"MONTANA_108","unobs_108"
"237","REED","7",108,0,7,0,0,0,0,0,0,9,0,64,2006,"REED_108","7_108"
"238","REED","8",108,0,7,0,0,0,0,0,0,9,0,64,2006,"REED_108","8_108"
"239","REED","9",108,1,12,0,1,0,0,0,0,9,0,64,2006,"REED_108","9_108"
"240","REED","unobs",108,0,44,1,2,4,15,33,0,9,0,64,2006,"REED_108","unobs_108"
"241","PUMA","7",108,0,7,0,0,0,0,0,0,9,0,65,2006,"PUMA_108","7_108"
"242","PUMA","8",108,0,7,0,0,0,0,0,0,9,0,65,2006,"PUMA_108","8_108"
"243","PUMA","9",108,1,12,0,1,0,0,0,0,9,0,65,2006,"PUMA_108","9_108"
"244","PUMA","unobs",108,0,44,1,0,4,15,33,0,9,0,65,2006,"PUMA_108","unobs_108"
"245","ISLE","7",108,0,7,0,0,0,0,0,0,3,NA,66,2006,"ISLE_108","7_108"
"246","ISLE","8",108,0,7,0,1,0,0,0,0,3,NA,66,2006,"ISLE_108","8_108"
"247","ISLE","9",108,1,12,0,1,0,0,0,0,3,NA,66,2006,"ISLE_108","9_108"
"248","ISLE","unobs",108,0,44,1,4,3,15,33,0,3,NA,66,2006,"ISLE_108","unobs_108"
"249","GAZERBEAM","7",108,0,7,0,0,0,0,0,0,2,NA,67,2006,"GAZERBEAM_108","7_108"
"250","GAZERBEAM","8",108,0,7,0,1,0,0,0,0,2,NA,67,2006,"GAZERBEAM_108","8_108"
"251","GAZERBEAM","9",108,1,12,0,1,0,0,0,0,2,NA,67,2006,"GAZERBEAM_108","9_108"
"252","GAZERBEAM","unobs",108,0,44,1,1,4,15,33,0,2,NA,67,2006,"GAZERBEAM_108","unobs_108"
"253","LATERAL","7",108,0,7,0,0,0,0,0,0,2,NA,68,2006,"LATERAL_108","7_108"
"254","LATERAL","8",108,0,7,1,0,0,0,0,0,2,NA,68,2006,"LATERAL_108","8_108"
"255","LATERAL","9",108,1,12,0,1,0,0,0,0,2,NA,68,2006,"LATERAL_108","9_108"
"256","LATERAL","unobs",108,0,44,0,3,4,15,33,0,2,NA,68,2006,"LATERAL_108","unobs_108"
"257","BLUE","7",108,0,7,0,0,0,0,0,0,2,NA,69,2006,"BLUE_108","7_108"
"258","BLUE","8",108,0,7,0,1,0,0,0,0,2,NA,69,2006,"BLUE_108","8_108"
"259","BLUE","9",108,1,12,1,1,0,0,0,0,2,NA,69,2006,"BLUE_108","9_108"
"260","BLUE","unobs",108,0,44,0,2,4,15,33,0,2,NA,69,2006,"BLUE_108","unobs_108"
