"","fulltag_clean","grp","julian","present","grpsize","mom_in_grp","fem_sibs_in_grp","same_cohort_count","no_ewes","no_rams","no_lambs","focal_animal_age","focal_lamb_status","choice_set","year_in","animal_day","grp_day"
"103","GOOSE","3",80,0,2,0,1,0,0,0,0,9,NA,28,2017,"GOOSE_80","3_80"
"104","GOOSE","unobs",80,0,39,1,0,1,14,11,0,9,NA,28,2017,"GOOSE_80","unobs_80"
"105","BOX","1",80,0,1,0,1,0,0,0,0,8,NA,30,2017,"BOX_80","1_80"
"106","BOX","2",80,1,20,0,4,0,0,0,0,8,NA,30,2017,"BOX_80","2_80"
"107","BOX","3",80,0,2,0,1,0,0,0,0,8,NA,30,2017,"BOX_80","3_80"
"108","BOX","unobs",80,0,39,1,0,3,14,11,0,8,NA,30,2017,"BOX_80","unobs_80"
"109","CUPS","1",80,0,1,0,1,0,0,0,0,6,NA,32,2017,"CUPS_80","1_80"
"110","CUPS","2",80,1,20,0,3,0,0,0,0,6,NA,32,2017,"CUPS_80","2_80"
"111","CUPS","3",80,0,2,0,1,0,0,0,0,6,NA,32,2017,"CUPS_80","3_80"
"112","CUPS","unobs",80,0,39,1,-1,2,14,11,0,6,NA,32,2017,"CUPS_80","unobs_80"
"113","CLINE","1",80,0,1,0,1,0,0,0,0,3,0,33,2017,"CLINE_80","1_80"
"114","CLINE","2",80,1,20,0,3,0,0,0,0,3,0,33,2017,"CLINE_80","2_80"
"115","CLINE","3",80,0,2,0,1,0,0,0,0,3,0,33,2017,"CLINE_80","3_80"
"116","CLINE","unobs",80,0,39,1,-1,2,14,11,0,3,0,33,2017,"CLINE_80","unobs_80"
"117","KARST","1",80,0,1,0,1,0,0,0,0,2,NA,35,2017,"KARST_80","1_80"
"118","KARST","2",80,1,20,0,3,0,0,0,0,2,NA,35,2017,"KARST_80","2_80"
"119","KARST","3",80,0,2,0,1,0,0,0,0,2,NA,35,2017,"KARST_80","3_80"
"120","KARST","unobs",80,0,39,1,-2,1,14,11,0,2,NA,35,2017,"KARST_80","unobs_80"
"121","CHISEL","1",80,0,1,0,1,0,0,0,0,3,0,36,2017,"CHISEL_80","1_80"
"122","CHISEL","2",80,1,20,0,3,0,0,0,0,3,0,36,2017,"CHISEL_80","2_80"
"123","CHISEL","3",80,0,2,0,1,0,0,0,0,3,0,36,2017,"CHISEL_80","3_80"
"124","CHISEL","unobs",80,0,39,1,-1,2,14,11,0,3,0,36,2017,"CHISEL_80","unobs_80"
"125","SPOCK","1",80,0,1,0,1,0,0,0,0,9,0,37,2017,"SPOCK_80","1_80"
"126","SPOCK","2",80,1,20,0,3,0,0,0,0,9,0,37,2017,"SPOCK_80","2_80"
"127","SPOCK","3",80,0,2,0,1,0,0,0,0,9,0,37,2017,"SPOCK_80","3_80"
"128","SPOCK","unobs",80,0,39,1,-1,1,14,11,0,9,0,37,2017,"SPOCK_80","unobs_80"
"129","QUILT","1",80,0,1,0,0,0,0,0,0,6,0,39,2017,"QUILT_80","1_80"
"130","QUILT","2",80,1,20,0,1,0,0,0,0,6,0,39,2017,"QUILT_80","2_80"
"131","QUILT","3",80,0,2,0,0,0,0,0,0,6,0,39,2017,"QUILT_80","3_80"
"132","QUILT","unobs",80,0,39,1,1,2,14,11,0,6,0,39,2017,"QUILT_80","unobs_80"
"133","GEOM","1",80,0,1,0,1,0,0,0,0,4,NA,42,2017,"GEOM_80","1_80"
"134","GEOM","2",80,1,20,0,4,0,0,0,0,4,NA,42,2017,"GEOM_80","2_80"
"135","GEOM","3",80,0,2,0,1,0,0,0,0,4,NA,42,2017,"GEOM_80","3_80"
"136","GEOM","unobs",80,0,39,1,0,1,14,11,0,4,NA,42,2017,"GEOM_80","unobs_80"
"137","AYE","1",80,0,1,0,1,0,0,0,0,3,NA,43,2017,"AYE_80","1_80"
"138","AYE","2",80,1,20,0,3,0,0,0,0,3,NA,43,2017,"AYE_80","2_80"
"139","AYE","3",80,0,2,0,1,0,0,0,0,3,NA,43,2017,"AYE_80","3_80"
"140","AYE","unobs",80,0,39,1,-2,2,14,11,0,3,NA,43,2017,"AYE_80","unobs_80"
"141","COLUMBO","1",80,0,1,0,1,0,0,0,0,7,NA,46,2017,"COLUMBO_80","1_80"
"142","COLUMBO","2",80,0,20,0,2,0,0,0,0,7,NA,46,2017,"COLUMBO_80","2_80"
"143","COLUMBO","3",80,1,2,0,2,0,0,0,0,7,NA,46,2017,"COLUMBO_80","3_80"
"144","COLUMBO","unobs",80,0,39,1,-2,2,14,11,0,7,NA,46,2017,"COLUMBO_80","unobs_80"
"145","DUNE","10",81,0,14,0,2,0,0,0,0,7,NA,54,2017,"DUNE_81","10_81"
"146","DUNE","11",81,0,13,0,4,0,0,0,0,7,NA,54,2017,"DUNE_81","11_81"
"147","DUNE","4",81,0,6,0,6,0,0,0,0,7,NA,54,2017,"DUNE_81","4_81"
"148","DUNE","6",81,1,3,0,1,0,0,0,0,7,NA,54,2017,"DUNE_81","6_81"
"149","DUNE","7",81,0,1,0,0,0,0,0,0,7,NA,54,2017,"DUNE_81","7_81"
"150","DUNE","8",81,0,1,0,0,0,0,0,0,7,NA,54,2017,"DUNE_81","8_81"
"151","DUNE","9",81,0,6,0,0,0,0,0,0,7,NA,54,2017,"DUNE_81","9_81"
"152","DUNE","unobs",81,0,25,1,-8,1,5,8,0,7,NA,54,2017,"DUNE_81","unobs_81"
"153","GNU","10",81,0,14,0,0,0,0,0,0,5,NA,55,2017,"GNU_81","10_81"
"154","GNU","11",81,0,13,0,0,0,0,0,0,5,NA,55,2017,"GNU_81","11_81"
"155","GNU","4",81,0,6,0,0,0,0,0,0,5,NA,55,2017,"GNU_81","4_81"
"156","GNU","6",81,1,3,0,1,0,0,0,0,5,NA,55,2017,"GNU_81","6_81"
"157","GNU","7",81,0,1,0,0,0,0,0,0,5,NA,55,2017,"GNU_81","7_81"
"158","GNU","8",81,0,1,0,0,0,0,0,0,5,NA,55,2017,"GNU_81","8_81"
"159","GNU","9",81,0,6,0,0,0,0,0,0,5,NA,55,2017,"GNU_81","9_81"
"160","GNU","unobs",81,0,25,1,0,3,5,8,0,5,NA,55,2017,"GNU_81","unobs_81"
"161","CUKE","10",81,0,14,0,2,0,0,0,0,3,NA,56,2017,"CUKE_81","10_81"
"162","CUKE","11",81,0,13,0,3,0,0,0,0,3,NA,56,2017,"CUKE_81","11_81"
"163","CUKE","4",81,0,6,0,6,0,0,0,0,3,NA,56,2017,"CUKE_81","4_81"
"164","CUKE","6",81,1,3,0,1,0,0,0,0,3,NA,56,2017,"CUKE_81","6_81"
"165","CUKE","7",81,0,1,0,0,0,0,0,0,3,NA,56,2017,"CUKE_81","7_81"
"166","CUKE","8",81,0,1,0,0,0,0,0,0,3,NA,56,2017,"CUKE_81","8_81"
"167","CUKE","9",81,0,6,0,0,0,0,0,0,3,NA,56,2017,"CUKE_81","9_81"
"168","CUKE","unobs",81,0,25,1,-9,1,5,8,0,3,NA,56,2017,"CUKE_81","unobs_81"
"169","CLAW","10",81,0,14,0,1,0,0,0,0,10,NA,60,2017,"CLAW_81","10_81"
"170","CLAW","11",81,0,13,0,0,0,0,0,0,10,NA,60,2017,"CLAW_81","11_81"
"171","CLAW","4",81,0,6,0,0,0,0,0,0,10,NA,60,2017,"CLAW_81","4_81"
"172","CLAW","6",81,0,3,0,0,0,0,0,0,10,NA,60,2017,"CLAW_81","6_81"
"173","CLAW","7",81,0,1,0,0,0,0,0,0,10,NA,60,2017,"CLAW_81","7_81"
"174","CLAW","8",81,0,1,0,0,0,0,0,0,10,NA,60,2017,"CLAW_81","8_81"
"175","CLAW","9",81,1,6,0,1,0,0,0,0,10,NA,60,2017,"CLAW_81","9_81"
"176","CLAW","unobs",81,0,25,1,0,0,5,8,0,10,NA,60,2017,"CLAW_81","unobs_81"
"177","PINCH","10",81,0,14,0,2,0,0,0,0,9,0,62,2017,"PINCH_81","10_81"
"178","PINCH","11",81,0,13,0,3,0,0,0,0,9,0,62,2017,"PINCH_81","11_81"
"179","PINCH","4",81,0,6,0,6,0,0,0,0,9,0,62,2017,"PINCH_81","4_81"
"180","PINCH","6",81,0,3,0,0,0,0,0,0,9,0,62,2017,"PINCH_81","6_81"
"181","PINCH","7",81,0,1,0,0,0,0,0,0,9,0,62,2017,"PINCH_81","7_81"
"182","PINCH","8",81,0,1,0,0,0,0,0,0,9,0,62,2017,"PINCH_81","8_81"
"183","PINCH","9",81,1,6,0,1,0,0,0,0,9,0,62,2017,"PINCH_81","9_81"
"184","PINCH","unobs",81,0,25,1,-9,0,5,8,0,9,0,62,2017,"PINCH_81","unobs_81"
"185","ISOSCELES","10",81,0,14,0,2,0,0,0,0,5,0,63,2017,"ISOSCELES_81","10_81"
"186","ISOSCELES","11",81,0,13,0,3,0,0,0,0,5,0,63,2017,"ISOSCELES_81","11_81"
"187","ISOSCELES","4",81,0,6,0,6,0,0,0,0,5,0,63,2017,"ISOSCELES_81","4_81"
"188","ISOSCELES","6",81,0,3,0,0,0,0,0,0,5,0,63,2017,"ISOSCELES_81","6_81"
"189","ISOSCELES","7",81,0,1,0,0,0,0,0,0,5,0,63,2017,"ISOSCELES_81","7_81"
"190","ISOSCELES","8",81,0,1,0,0,0,0,0,0,5,0,63,2017,"ISOSCELES_81","8_81"
"191","ISOSCELES","9",81,1,6,1,1,0,0,0,0,5,0,63,2017,"ISOSCELES_81","9_81"
"192","ISOSCELES","unobs",81,0,25,0,-8,3,5,8,0,5,0,63,2017,"ISOSCELES_81","unobs_81"
"193","MOONBEAM","10",81,0,14,0,3,0,0,0,0,7,NA,64,2017,"MOONBEAM_81","10_81"
"194","MOONBEAM","11",81,0,13,0,4,0,0,0,0,7,NA,64,2017,"MOONBEAM_81","11_81"
"195","MOONBEAM","4",81,0,6,0,6,0,0,0,0,7,NA,64,2017,"MOONBEAM_81","4_81"
"196","MOONBEAM","6",81,0,3,0,0,0,0,0,0,7,NA,64,2017,"MOONBEAM_81","6_81"
"197","MOONBEAM","7",81,0,1,0,0,0,0,0,0,7,NA,64,2017,"MOONBEAM_81","7_81"
"198","MOONBEAM","8",81,0,1,0,0,0,0,0,0,7,NA,64,2017,"MOONBEAM_81","8_81"
"199","MOONBEAM","9",81,1,6,0,1,0,0,0,0,7,NA,64,2017,"MOONBEAM_81","9_81"
"200","MOONBEAM","unobs",81,0,25,1,-8,1,5,8,0,7,NA,64,2017,"MOONBEAM_81","unobs_81"
"201","EUCLID","10",81,1,14,0,3,0,0,0,0,2,NA,65,2017,"EUCLID_81","10_81"
"202","EUCLID","11",81,0,13,0,3,0,0,0,0,2,NA,65,2017,"EUCLID_81","11_81"
"203","EUCLID","4",81,0,6,0,6,0,0,0,0,2,NA,65,2017,"EUCLID_81","4_81"
"204","EUCLID","6",81,0,3,0,0,0,0,0,0,2,NA,65,2017,"EUCLID_81","6_81"
"205","EUCLID","7",81,0,1,0,0,0,0,0,0,2,NA,65,2017,"EUCLID_81","7_81"
"206","EUCLID","8",81,0,1,0,0,0,0,0,0,2,NA,65,2017,"EUCLID_81","8_81"
"207","EUCLID","9",81,0,6,0,0,0,0,0,0,2,NA,65,2017,"EUCLID_81","9_81"
"208","EUCLID","unobs",81,0,25,1,-9,1,5,8,0,2,NA,65,2017,"EUCLID_81","unobs_81"
"209","AYE","10",81,1,14,0,3,0,0,0,0,3,NA,67,2017,"AYE_81","10_81"
"210","AYE","11",81,0,13,0,3,0,0,0,0,3,NA,67,2017,"AYE_81","11_81"
"211","AYE","4",81,0,6,0,6,0,0,0,0,3,NA,67,2017,"AYE_81","4_81"
"212","AYE","6",81,0,3,0,0,0,0,0,0,3,NA,67,2017,"AYE_81","6_81"
"213","AYE","7",81,0,1,0,0,0,0,0,0,3,NA,67,2017,"AYE_81","7_81"
"214","AYE","8",81,0,1,0,0,0,0,0,0,3,NA,67,2017,"AYE_81","8_81"
"215","AYE","9",81,0,6,0,0,0,0,0,0,3,NA,67,2017,"AYE_81","9_81"
"216","AYE","unobs",81,0,25,1,-9,1,5,8,0,3,NA,67,2017,"AYE_81","unobs_81"
"217","PECCARY","10",81,1,14,0,1,0,0,0,0,10,NA,68,2017,"PECCARY_81","10_81"
"218","PECCARY","11",81,0,13,0,0,0,0,0,0,10,NA,68,2017,"PECCARY_81","11_81"
"219","PECCARY","4",81,0,6,0,0,0,0,0,0,10,NA,68,2017,"PECCARY_81","4_81"
"220","PECCARY","6",81,0,3,0,0,0,0,0,0,10,NA,68,2017,"PECCARY_81","6_81"
"221","PECCARY","7",81,0,1,0,0,0,0,0,0,10,NA,68,2017,"PECCARY_81","7_81"
"222","PECCARY","8",81,0,1,0,0,0,0,0,0,10,NA,68,2017,"PECCARY_81","8_81"
"223","PECCARY","9",81,0,6,0,0,0,0,0,0,10,NA,68,2017,"PECCARY_81","9_81"
"224","PECCARY","unobs",81,0,25,1,1,0,5,8,0,10,NA,68,2017,"PECCARY_81","unobs_81"
"225","CUPS","10",81,1,14,0,3,0,0,0,0,6,NA,69,2017,"CUPS_81","10_81"
"226","CUPS","11",81,0,13,0,3,0,0,0,0,6,NA,69,2017,"CUPS_81","11_81"
"227","CUPS","4",81,0,6,0,6,0,0,0,0,6,NA,69,2017,"CUPS_81","4_81"
"228","CUPS","6",81,0,3,0,0,0,0,0,0,6,NA,69,2017,"CUPS_81","6_81"
"229","CUPS","7",81,0,1,0,0,0,0,0,0,6,NA,69,2017,"CUPS_81","7_81"
"230","CUPS","8",81,0,1,0,0,0,0,0,0,6,NA,69,2017,"CUPS_81","8_81"
"231","CUPS","9",81,0,6,0,0,0,0,0,0,6,NA,69,2017,"CUPS_81","9_81"
"232","CUPS","unobs",81,0,25,1,-8,0,5,8,0,6,NA,69,2017,"CUPS_81","unobs_81"
"233","SPOCK","10",81,1,14,0,3,0,0,0,0,9,0,70,2017,"SPOCK_81","10_81"
"234","SPOCK","11",81,0,13,0,3,0,0,0,0,9,0,70,2017,"SPOCK_81","11_81"
"235","SPOCK","4",81,0,6,0,6,0,0,0,0,9,0,70,2017,"SPOCK_81","4_81"
"236","SPOCK","6",81,0,3,0,0,0,0,0,0,9,0,70,2017,"SPOCK_81","6_81"
"237","SPOCK","7",81,0,1,0,0,0,0,0,0,9,0,70,2017,"SPOCK_81","7_81"
"238","SPOCK","8",81,0,1,0,0,0,0,0,0,9,0,70,2017,"SPOCK_81","8_81"
"239","SPOCK","9",81,0,6,0,0,0,0,0,0,9,0,70,2017,"SPOCK_81","9_81"
"240","SPOCK","unobs",81,0,25,1,-8,0,5,8,0,9,0,70,2017,"SPOCK_81","unobs_81"
"241","QUILT","10",81,1,14,0,1,0,0,0,0,6,0,71,2017,"QUILT_81","10_81"
"242","QUILT","11",81,0,13,0,0,0,0,0,0,6,0,71,2017,"QUILT_81","11_81"
"243","QUILT","4",81,0,6,0,0,0,0,0,0,6,0,71,2017,"QUILT_81","4_81"
"244","QUILT","6",81,0,3,0,0,0,0,0,0,6,0,71,2017,"QUILT_81","6_81"
"245","QUILT","7",81,0,1,0,0,0,0,0,0,6,0,71,2017,"QUILT_81","7_81"
"246","QUILT","8",81,0,1,0,0,0,0,0,0,6,0,71,2017,"QUILT_81","8_81"
"247","QUILT","9",81,0,6,0,1,0,0,0,0,6,0,71,2017,"QUILT_81","9_81"
"248","QUILT","unobs",81,0,25,1,0,0,5,8,0,6,0,71,2017,"QUILT_81","unobs_81"
"249","RUG","10",81,1,14,0,3,0,0,0,0,5,NA,72,2017,"RUG_81","10_81"
"250","RUG","11",81,0,13,1,4,0,0,0,0,5,NA,72,2017,"RUG_81","11_81"
"251","RUG","4",81,0,6,0,6,0,0,0,0,5,NA,72,2017,"RUG_81","4_81"
"252","RUG","6",81,0,3,0,0,0,0,0,0,5,NA,72,2017,"RUG_81","6_81"
"253","RUG","7",81,0,1,0,0,0,0,0,0,5,NA,72,2017,"RUG_81","7_81"
"254","RUG","8",81,0,1,0,0,0,0,0,0,5,NA,72,2017,"RUG_81","8_81"
"255","RUG","9",81,0,6,0,0,0,0,0,0,5,NA,72,2017,"RUG_81","9_81"
"256","RUG","unobs",81,0,25,0,-8,3,5,8,0,5,NA,72,2017,"RUG_81","unobs_81"
"257","CHISEL","10",81,1,14,0,3,0,0,0,0,3,0,73,2017,"CHISEL_81","10_81"
"258","CHISEL","11",81,0,13,0,3,0,0,0,0,3,0,73,2017,"CHISEL_81","11_81"
"259","CHISEL","4",81,0,6,0,6,0,0,0,0,3,0,73,2017,"CHISEL_81","4_81"
"260","CHISEL","6",81,0,3,0,0,0,0,0,0,3,0,73,2017,"CHISEL_81","6_81"
"261","CHISEL","7",81,0,1,0,0,0,0,0,0,3,0,73,2017,"CHISEL_81","7_81"
"262","CHISEL","8",81,0,1,0,0,0,0,0,0,3,0,73,2017,"CHISEL_81","8_81"
"263","CHISEL","9",81,0,6,1,0,0,0,0,0,3,0,73,2017,"CHISEL_81","9_81"
"264","CHISEL","unobs",81,0,25,0,-8,1,5,8,0,3,0,73,2017,"CHISEL_81","unobs_81"
